pmc_ID,date
PMC5813500,2018-01-30
PMC5815321,2018-01-30
PMC5828008,2017-04-18
PMC5828030,2018-01-30
PMC5839657,2018-02-13
PMC5841608,2017-11-21
PMC5842026,2018-02-20
PMC5842028,2018-02-20
PMC5843368,2018-01-16
PMC5847188,2018-02-13
PMC5847189,2018-02-06
PMC5848491,2018-02-20
PMC5848852,2018-02-27
PMC5849083,2018-02-20
PMC5849084,2018-02-20
PMC5854481,2018-02-20
PMC5854482,2018-02-27
PMC5860813,2018-02-20
PMC5860817,2018-02-20
PMC5863031,2018-03-06
PMC5863040,2018-03-13
PMC5863041,2018-03-06
PMC5870899,2018-02-20
PMC5872828,2018-03-06
PMC5873529,2018-03-20
PMC5875726,2018-03-06
PMC5880308,2018-02-20
PMC5889099,2016-11-15
PMC5896174,2018-03-27
PMC5902027,2018-02-20
PMC5903572,2018-03-27
PMC5905401,2018-04-03
PMC5905712,2018-02-27
PMC5908225,2018-03-27
PMC5908229,2018-01-30
PMC5908249,2018-04-03
PMC5912949,2018-04-10
PMC5915310,2018-03-27
PMC5917449,2018-04-17
PMC5918280,2018-02-15
PMC5918694,2018-04-03
PMC5926788,2017-01-10
PMC5929158,2018-04-10
PMC5933860,2018-04-10
PMC5935461,2018-04-17
PMC5939577,2018-04-10
PMC5946716,2018-05-01
PMC5946721,2018-05-01
PMC5947867,2018-04-10
PMC5947873,2018-04-17
PMC5949282,2018-01-16
PMC5958623,2018-04-24
PMC5963704,2018-04-24
PMC5965702,2018-05-01
PMC5970542,2015-10-17
PMC5971064,2018-01-30
PMC5972227,2018-05-15
PMC5972229,2018-05-15
PMC5976577,2018-05-15
PMC5986286,2018-05-15
PMC5986709,2018-05-22
PMC5987223,2018-04-10
PMC5987258,2017-03-14
PMC5988247,2018-05-15
PMC5990048,2018-05-01
PMC6002757,2018-05-22
PMC6003669,2018-05-22
PMC6003705,2018-05-22
PMC6007887,2018-05-29
PMC6007983,2018-05-22
PMC6016853,2018-04-10
PMC6019701,2018-06-12
PMC6019736,2018-06-12
PMC6023404,2018-06-05
PMC6024879,2018-06-19
PMC6032974,2018-05-01
PMC6045774,2018-06-26
PMC6047509,2018-07-03
PMC6057489,2018-07-10
PMC6057492,2018-07-10
PMC6063084,2018-06-19
PMC6063733,2018-07-03
PMC6066089,2016-10-04
PMC6066285,2018-06-26
PMC6075733,2018-04-03
PMC6075738,2018-06-12
PMC6077248,2018-07-17
PMC6082139,2017-11-28
PMC6085104,2018-06-12
PMC6088228,2018-07-31
PMC6089258,2018-06-05
PMC6089613,2018-07-10
PMC6091870,2018-06-26
PMC6092268,2018-08-07
PMC6094952,2018-06-12
PMC6113928,2018-08-14
PMC6113931,2018-08-21
PMC6113932,2018-08-21
PMC6113934,2018-08-14
PMC6116735,2018-07-10
PMC6117871,2018-08-21
PMC6130047,2018-08-28
PMC6130049,2018-08-28
PMC6130051,2018-08-28
PMC6137821,2018-09-04
PMC6138453,2018-08-14
PMC6140794,2018-02-06
PMC6141031,2018-07-24
PMC6145145,2016-05-26
PMC6150488,2018-04-10
PMC6153266,2018-08-21
PMC6153369,2018-09-11
PMC6156788,2018-08-28
PMC6167639,2018-09-18
PMC6170166,2018-09-11
PMC6171747,2018-08-07
PMC6172041,2018-08-28
PMC6178983,2018-07-24
PMC6180485,2018-10-02
PMC6181240,2018-07-24
PMC6185744,2018-09-18
PMC6190718,2018-09-11
PMC6205837,2018-10-16
PMC6218203,2018-10-23
PMC6218204,2018-10-23
PMC6223120,2018-07-31
PMC6230259,2018-02-13
PMC6231326,2018-11-06
PMC6249693,2018-08-14
PMC6251307,2018-10-02
PMC6261257,2018-07-31
PMC6261450,2018-05-15
PMC6261459,2018-09-25
PMC6261476,2018-10-30
PMC6261530,2018-11-06
PMC6261536,2018-11-06
PMC6276789,2018-10-16
PMC6280123,2018-11-20
PMC6280671,2018-10-30
PMC6281296,2018-11-06
PMC6284236,2018-10-16
PMC6287973,2018-09-18
PMC6289044,2018-11-27
PMC6292215,2018-10-16
PMC6293860,2018-12-04
PMC6294302,2018-03-06
PMC6294312,2018-10-30
PMC6296757,2018-11-13
PMC6296764,2018-11-20
PMC6298745,2018-07-03
PMC6301014,2018-08-07
PMC6302549,2018-12-11
PMC6302735,2018-12-11
PMC6310487,2018-08-28
PMC6312700,2018-10-02
PMC6314484,2018-12-04
PMC6315107,2018-12-26
PMC6315111,2018-12-18
PMC6315285,2018-12-18
PMC6315372,2019-01-02
PMC6317371,2018-11-27
PMC6317729,2018-11-06
PMC6317888,2018-11-20
PMC6317899,2018-12-04
PMC6317994,2018-11-06
PMC6321629,2018-11-13
PMC6324198,2018-12-04
PMC6328254,2018-12-26
PMC6328264,2018-12-26
PMC6334226,2019-01-15
PMC6334229,2019-01-15
PMC6336197,2018-11-20
PMC6338450,2018-11-20
PMC6342206,2018-12-04
PMC6342284,2018-12-04
PMC6342559,2018-12-11
PMC6342560,2018-12-26
PMC6344045,2019-01-02
PMC6344057,2019-01-15
PMC6344342,2019-01-22
PMC6347388,2018-12-18
PMC6350781,2018-11-27
PMC6350936,2018-12-11
PMC6352713,2019-01-29
PMC6360525,2014-05-22
PMC6362848,2019-01-02
PMC6363099,2019-01-22
PMC6365014,2019-01-22
PMC6366450,2018-12-11
PMC6366638,2019-01-15
PMC6366857,2019-01-15
PMC6366939,2018-10-30
PMC6367566,2019-02-05
PMC6367568,2019-02-05
PMC6367597,2019-02-05
PMC6368357,2018-03-06
PMC6368391,2019-01-08
PMC6368857,2019-01-08
PMC6369706,2019-01-08
PMC6371971,2018-11-20
PMC6376993,2019-01-29
PMC6377366,2018-12-18
PMC6383149,2018-06-05
PMC6386196,2019-01-29
PMC6389269,2019-01-15
PMC6389594,2019-02-12
PMC6390945,2018-05-15
PMC6391843,2019-02-26
PMC6392044,2018-12-18
PMC6392083,2019-01-15
PMC6394844,2019-02-12
PMC6396678,2019-01-02
PMC6400287,2018-12-26
PMC6402580,2018-03-20
PMC6402825,2019-02-05
PMC6403362,2019-03-05
PMC6405286,2018-12-11
PMC6405289,2018-12-26
PMC6407615,2018-12-26
PMC6408623,2019-03-05
PMC6411034,2018-12-18
PMC6411037,2018-06-26
PMC6417872,2018-08-21
PMC6419098,2018-08-07
PMC6420409,2019-02-19
PMC6420824,2017-05-09
PMC6424336,2019-03-12
PMC6426654,2019-03-19
PMC6428223,2019-03-05
PMC6428685,2017-05-30
PMC6435272,2019-01-02
PMC6435281,2019-02-19
PMC6442473,2019-01-02
PMC6446575,2018-12-26
PMC6448596,2019-03-12
PMC6449498,2019-03-05
PMC6464111,2019-03-12
PMC6475626,2018-09-25
PMC6485958,2019-04-09
PMC6490177,2019-03-26
PMC6492923,2018-10-02
PMC6499398,2019-04-23
PMC6499400,2019-04-16
PMC6501849,2019-03-26
PMC6508629,2019-04-30
PMC6521882,2019-05-07
PMC6525305,2019-04-16
PMC6527137,2019-04-30
PMC6527923,2019-05-14
PMC6530801,2019-04-30
PMC6533201,2019-05-21
PMC6544177,2019-05-14
PMC6546432,2018-05-29
PMC6547019,2019-05-28
PMC6550338,2019-05-21
PMC6555151,2019-05-07
PMC6555431,2019-05-28
PMC6571141,2018-12-04
PMC6579117,2019-06-11
PMC6579120,2019-05-21
PMC6581738,2019-06-11
PMC6581792,2019-06-04
PMC6581794,2019-06-04
PMC6581796,2019-06-04
PMC6581828,2019-06-04
PMC6582983,2019-02-26
PMC6593126,2019-05-07
PMC6594377,2019-02-12
PMC6602795,2019-01-29
PMC6604862,2019-06-25
PMC6608748,2019-05-28
PMC6610736,2019-06-04
PMC6613039,2019-06-25
PMC6613042,2019-06-25
PMC6616584,2019-07-02
PMC6617524,2019-06-04
PMC6636862,2019-07-09
PMC6640630,2019-06-04
PMC2932852,2010-04-13
PMC3494397,2012-10-09
PMC3587712,2013-02-12
PMC3790238,2013-08-27
PMC3790242,2013-07-16
PMC3817542,2013-08-13
PMC3915904,2014-01-10
PMC3975505,2014-03-11
PMC4011346,2014-03-25
PMC4085766,2014-05-30
PMC4185344,2014-08-22
PMC4185346,2014-09-16
PMC4220156,2014-10-14
PMC4260349,2014-11-21
PMC4349240,2015-02-13
PMC4456625,2015-05-15
PMC4493284,2015-06-23
PMC4528058,2015-07-24
PMC4559813,2015-07-28
PMC4559819,2015-08-21
PMC4650428,2015-10-30
PMC4650574,2015-01-13
PMC4650580,2014-10-07
PMC4746609,2016-01-05
PMC4746611,2016-01-15
PMC4783469,2016-02-23
PMC4783472,2016-02-23
PMC4816135,2015-12-15
PMC4856762,2016-03-22
PMC4897177,2016-03-22
PMC5113308,2016-07-01
PMC5129883,2016-05-31
PMC5339845,2016-11-08
PMC5339849,2016-12-09
PMC5385613,2017-02-24
PMC5385617,2017-03-14
PMC5518987,2017-04-21
PMC5518993,2017-06-06
PMC5539349,2017-06-16
PMC5587853,2017-07-04
PMC5594206,2017-04-18
PMC5630676,2017-08-18
PMC5630683,2017-09-19
PMC5630684,2017-08-08
PMC5674158,2017-10-10
PMC5717399,2017-08-22
PMC5752839,2017-10-27
PMC5799819,2018-01-12
PMC6028726,2018-06-04
PMC6082907,2018-07-24
PMC6123400,2018-07-30
PMC6170402,2018-08-20
PMC6170407,2018-08-24
PMC6218444,2018-10-08
PMC6274646,2018-10-12
PMC6318280,2018-12-04
PMC6318295,2018-11-13
PMC6318298,2018-10-25
PMC6355938,2018-12-18
PMC4913618,2016-08-01
PMC3972654,2013-10-11
PMC4197626,2014-07-11
PMC4197633,2014-08-05
PMC5617967,2017-07-09
PMC5753070,2017-11-01
PMC5755497,2017-10-22
PMC5850097,2018-01-31
PMC6025034,2018-06-04
PMC6071128,2018-07-16
PMC6116154,2018-08-08
PMC6162661,2018-09-14
PMC6262444,2018-11-09
PMC6262470,2018-11-02
PMC6315543,2018-12-05
PMC6316793,2018-12-18
PMC6356199,2019-01-19
PMC6406362,2019-01-24
PMC6406379,2019-01-30
PMC6406543,2019-02-08
PMC6406597,2019-02-19
PMC6407104,2019-02-11
PMC6468789,2019-03-14
PMC6468894,2019-03-05
PMC6523697,2019-04-24
PMC6523947,2019-04-05
PMC6562477,2019-05-20
PMC6562782,2019-05-15
PMC6562805,2019-04-27
PMC6627404,2019-06-19
PMC6627512,2019-06-11
PMC6627522,2019-06-18
PMC6627605,2019-06-18
PMC6627695,2019-06-22
PMC6627697,2019-06-13
PMC6628310,2019-06-18
PMC2954317,2010-05-07
PMC3391686,2012-07-06
PMC3465555,2012-10-05
PMC3682187,2012-02-03
PMC3765959,2013-09-05
PMC3878573,2013-12-05
PMC4136739,2014-08-07
PMC4184977,2014-10-02
PMC4359055,2015-03-05
PMC4460190,2015-06-04
PMC4509553,2015-07-02
PMC4858530,2016-05-05
PMC4985539,2016-08-04
PMC5065525,2016-10-06
PMC5145813,2016-12-01
PMC5145815,2016-12-01
PMC5222720,2017-01-05
PMC5222722,2017-01-05
PMC5459756,2017-06-01
PMC5459794,2017-06-01
PMC5505866,2017-07-06
PMC5658514,2017-10-05
PMC5678422,2017-11-02
PMC5732323,2017-12-07
PMC5766835,2018-01-04
PMC5832720,2017-10-05
PMC5988582,2018-06-01
PMC5989057,2018-06-01
PMC5989058,2018-06-01
PMC6084406,2018-08-02
PMC6138952,2018-09-06
PMC6179960,2018-10-04
PMC6224607,2018-11-01
PMC6327111,2019-01-03
PMC6561721,2019-06-06
PMC6617387,2019-07-03
PMC4595433,2015-08-05
PMC6111077,2018-05-12
PMC4651444,2015-03-03
PMC4802414,2015-09-23
PMC4855300,2016-03-03
PMC4965314,2016-06-08
PMC5052454,2016-09-28
PMC5092539,2016-10-26
PMC5167349,2016-11-23
PMC5660600,2017-10-25
PMC5927625,2018-03-14
PMC5951639,2018-04-11
PMC6066359,2018-07-25
PMC6167088,2018-09-26
PMC6205824,2018-10-24
PMC6214366,2018-08-21
PMC6327227,2018-11-28
PMC3429771,2012-03-17
PMC3536983,2012-11-16
PMC6018918,2018-04-13
PMC6132288,2018-08-06
PMC6430980,2019-02-04
PMC6458915,2019-03-16
PMC5243904,2016-02-11
PMC5807456,2017-11-25
PMC2841093,2010-02-26
PMC5666514,2015-05-20
PMC5883327,2018-04-01
PMC3777506,2012-09-30
PMC3845612,2013-02-28
PMC4110465,2014-07-31
PMC4593382,2015-08-08
PMC5778637,2018-01-22
PMC4086286,2014-07-02
PMC6092820,2018-08-14
PMC6425643,2019-03-20
PMC6533694,2019-05-23
PMC2926881,2010-03-12
PMC3260437,2011-10-16
PMC4446527,2014-11-21
PMC5023732,2015-12-05
PMC5371638,2016-02-27
PMC6536484,2019-04-30
PMC4666908,2015-09-05
PMC4969343,2016-05-11
PMC5167775,2016-08-02
PMC4076761,2014-07-01
PMC5068190,2016-10-18
PMC5253231,2017-01-19
PMC6407809,2018-12-28
PMC6493685,2019-03-20
PMC6493686,2019-03-20
PMC4872641,2016-05-23
PMC5598916,2017-09-19
PMC5648689,2017-10-23
PMC6125755,2018-08-04
PMC6340720,2018-11-28
PMC6553980,2019-03-28
PMC3433142,2012-08-27
PMC5894652,2018-04-04
PMC6084086,2018-08-06
PMC3536718,2012-11-22
PMC3599401,2013-01-16
PMC3751098,2013-08-02
PMC4114167,2014-06-30
PMC4140141,2014-08-12
PMC4177372,2014-09-22
PMC4318184,2015-01-22
PMC4318209,2015-01-22
PMC4326488,2015-02-08
PMC4343276,2015-02-17
PMC4356053,2015-03-04
PMC4357086,2015-03-10
PMC4372177,2015-02-20
PMC4391120,2015-04-03
PMC4391300,2014-12-02
PMC4391334,2014-11-19
PMC4396570,2015-03-26
PMC4407795,2015-04-18
PMC4419480,2015-04-14
PMC4424562,2015-05-01
PMC4443552,2015-05-14
PMC4457099,2015-05-27
PMC4495799,2015-07-09
PMC4511034,2015-07-22
PMC4512023,2015-07-24
PMC4514996,2015-07-25
PMC4518890,2015-07-29
PMC4524428,2015-08-04
PMC4524439,2015-08-05
PMC4546208,2015-08-21
PMC4552283,2015-08-28
PMC4562340,2015-09-08
PMC4563837,2015-09-08
PMC4567801,2015-09-11
PMC4567832,2015-09-11
PMC4574063,2015-09-17
PMC4587720,2015-09-28
PMC4587865,2015-09-28
PMC4599691,2015-10-08
PMC4620642,2015-10-26
PMC4632269,2015-11-04
PMC4644301,2015-11-14
PMC4668652,2015-12-03
PMC4673726,2015-12-09
PMC4710036,2016-01-12
PMC4736279,2016-02-02
PMC4751702,2016-02-12
PMC4754852,2016-02-16
PMC4765206,2016-02-24
PMC4784328,2016-03-08
PMC4789277,2016-03-12
PMC4791926,2016-03-15
PMC4815258,2016-03-31
PMC4831179,2016-04-14
PMC4897922,2016-06-08
PMC4902972,2016-06-10
PMC4948090,2016-07-18
PMC4950754,2016-07-18
PMC4957327,2016-07-22
PMC5028999,2016-09-20
PMC5034618,2016-09-22
PMC5064967,2016-10-13
PMC5082363,2016-10-27
PMC5093988,2016-11-03
PMC5096291,2016-11-04
PMC5288996,2017-02-02
PMC5290610,2017-02-02
PMC5292006,2017-02-03
PMC5297218,2017-02-07
PMC5310023,2017-02-14
PMC5368916,2017-03-27
PMC5379538,2017-04-04
PMC5379646,2017-04-04
PMC5382380,2017-04-05
PMC5391602,2017-04-14
PMC5397745,2017-04-20
PMC5405524,2017-04-26
PMC5414166,2017-05-02
PMC5415776,2017-05-03
PMC5426039,2017-05-11
PMC5450117,2017-05-30
PMC5465456,2017-06-08
PMC5493129,2017-06-30
PMC5521084,2017-07-21
PMC5525292,2017-07-24
PMC5526324,2017-07-25
PMC5543431,2017-08-03
PMC5553900,2017-08-11
PMC5571486,2017-08-24
PMC5574093,2017-08-25
PMC5577832,2017-08-30
PMC5581422,2017-09-02
PMC5602851,2017-09-15
PMC5603049,2017-09-15
PMC5627482,2017-10-03
PMC5629751,2017-10-05
PMC5644061,2017-10-16
PMC5704452,2017-11-28
PMC5732523,2017-12-15
PMC5767049,2018-01-12
PMC5774119,2018-01-18
PMC5781339,2018-01-23
PMC5785820,2018-01-25
PMC5789607,2018-01-29
PMC5810186,2018-02-09
PMC5813334,2018-02-14
PMC5822596,2018-02-21
PMC5833042,2018-03-02
PMC5833094,2018-03-02
PMC5836434,2018-03-05
PMC5851070,2018-03-13
PMC5870254,2018-03-27
PMC5891930,2018-04-10
PMC5891938,2018-04-10
PMC5896072,2018-04-11
PMC5896137,2018-04-11
PMC5902929,2018-04-16
PMC5964682,2018-05-22
PMC5984806,2018-06-01
PMC5994106,2018-06-08
PMC6006560,2018-06-18
PMC6020425,2018-06-27
PMC6045833,2018-07-13
PMC6085681,2018-08-09
PMC6134774,2018-09-12
PMC6171329,2018-10-03
PMC6192219,2018-10-16
PMC6196025,2018-10-20
PMC6198372,2018-10-22
PMC6199807,2018-10-23
PMC6206726,2018-10-29
PMC6211403,2018-11-01
PMC6230233,2018-11-09
PMC6240272,2018-11-16
PMC6245861,2018-11-20
PMC6293604,2018-12-13
PMC6296150,2018-12-17
PMC6307188,2018-12-27
PMC6346546,2019-01-24
PMC6360658,2019-02-04
PMC6367766,2019-02-07
PMC6371578,2019-02-11
PMC6375219,2019-02-13
PMC6390544,2019-02-26
PMC6398263,2019-03-04
PMC6399917,2019-03-04
PMC6417266,2019-03-12
PMC6429761,2019-03-21
PMC6438015,2019-03-27
PMC6441191,2019-03-29
PMC6454695,2019-04-08
PMC6486978,2019-04-27
PMC6487024,2019-04-27
PMC6492393,2019-04-30
PMC6505222,2019-05-07
PMC6515684,2019-05-14
PMC6543588,2019-05-30
PMC6558773,2019-06-10
PMC6560887,2019-06-11
PMC6585056,2019-06-19
PMC6591962,2019-06-24
PMC6599380,2019-06-28
PMC6617643,2019-07-09
PMC6617673,2019-07-09
PMC6305924,2018-11-28
PMC4675645,2015-12-04
PMC5304980,2017-02-07
PMC6330977,2019-01-10
PMC2717389,2009-03-24
PMC3616220,2012-12-08
PMC3892109,2013-08-22
PMC5110606,2016-08-02
PMC5956018,2017-07-27
PMC3584278,2013-02-28
PMC5666440,2017-10-31
PMC4293396,2014-10-23
PMC4357290,2014-12-01
PMC4551003,2015-07-22
PMC5399934,2017-02-17
PMC5434337,2017-05-12
PMC5849099,2017-05-30
PMC5850028,2017-05-29
PMC6117446,2018-03-02
PMC6137122,2018-04-06
PMC6186849,2018-04-12
PMC6405282,2019-03-07
PMC6637280,2018-10-15
PMC3838472,2013-11-19
PMC4051620,2014-06-05
PMC4399695,2015-04-09
PMC4975136,2016-08-01
PMC5896683,2018-04-06
PMC6199213,2018-10-16
PMC6254589,2018-11-22
PMC6529024,2019-05-16
PMC6070023,2017-11-13
PMC4232032,2014-04-28
PMC6123502,2018-09-01
PMC3195724,2011-09-30
PMC5100333,2016-11-08
PMC5899062,2017-11-22
PMC5364649,2017-03-24
PMC5689177,2017-10-06
PMC5844114,2018-03-09
PMC6461817,2019-04-13
PMC4477606,2015-06-23
PMC6365629,2018-10-04
PMC6376615,2018-07-13
PMC5009521,2016-08-25
PMC6617681,2019-07-10
PMC5133363,2016-11-01
PMC4392043,2015-03-19
PMC4709336,2016-01-11
PMC5243239,2017-01-18
PMC5351005,2016-10-20
PMC3837777,2013-11-30
PMC5299117,2016-12-14
PMC4849847,2016-01-31
PMC4849852,2016-03-31
PMC4850884,2015-10-31
PMC4850889,2015-10-31
PMC4850892,2015-10-31
PMC4850893,2015-10-31
PMC5002929,2016-09-30
PMC5111001,2016-11-30
PMC5111005,2016-11-30
PMC5111007,2016-11-30
PMC5111008,2016-11-30
PMC5411691,2017-05-31
PMC5495034,2017-07-31
PMC5701303,2017-11-30
PMC5793776,2018-02-28
PMC6549569,2019-04-30
PMC6549576,2019-04-30
PMC4437284,2015-03-30
PMC4975132,2016-06-30
PMC5333524,2017-02-06
PMC5501210,2017-05-08
PMC5731515,2017-10-20
PMC5824969,2018-01-19
PMC4856933,2016-03-21
PMC5240507,2016-10-25
PMC5740403,2017-12-14
PMC6182297,2018-08-16
PMC6302065,2018-12-13
PMC2712686,2009-07-15
PMC2817383,2009-12-31
PMC2873655,2010-05-19
PMC3151497,2011-08-07
PMC3272792,2012-01-26
PMC3299314,2012-02-28
PMC3310226,2012-03-04
PMC3382957,2012-06-17
PMC3398586,2012-07-05
PMC3432337,2012-08-22
PMC3463914,2012-09-26
PMC2819042,2010-01-20
PMC3558440,2012-11-20
PMC5012374,2016-08-01
PMC4244935,2014-11-12
PMC3546463,2012-12-31
PMC3649281,2013-04-10
PMC3853148,2013-11-20
PMC3878392,2013-12-18
PMC3930188,2014-02-03
PMC4000644,2014-04-09
PMC4082865,2014-06-15
PMC4211306,2014-10-13
PMC4609408,2015-10-04
PMC4709922,2015-12-14
PMC4769743,2016-02-14
PMC4789371,2016-02-29
PMC4868886,2016-05-03
PMC5097857,2016-10-23
PMC5206477,2016-12-20
PMC5405575,2017-04-12
PMC5435977,2017-05-04
PMC5556999,2017-08-01
PMC5623795,2017-09-17
PMC5734001,2017-11-14
PMC5836303,2018-02-19
PMC6022335,2018-06-14
PMC6091373,2018-07-30
PMC6388353,2019-02-11
PMC3962127,2013-06-19
PMC3962136,2013-06-08
PMC3962195,2013-07-14
PMC3962196,2014-01-31
PMC3962210,2013-04-07
PMC4232570,2014-09-17
PMC4352299,2014-12-13
PMC4427659,2015-04-25
PMC4720014,2014-11-07
PMC4942731,2016-06-29
PMC5109283,2016-10-29
PMC5128196,2016-02-10
PMC5299144,2017-01-30
PMC5376269,2017-03-18
PMC5683705,2017-10-10
PMC5711661,2017-11-09
PMC5910514,2018-02-15
PMC6039702,2018-05-31
PMC6158772,2018-02-25
PMC6374701,2019-01-25
PMC6383185,2019-01-31
PMC6396098,2019-02-08
PMC6479272,2019-04-10
PMC6526290,2019-05-07
PMC6538968,2019-05-15
PMC6611921,2019-06-25
PMC4806740,2014-03-21
PMC5499884,2017-06-27
PMC5772406,2018-01-06
PMC5935844,2016-03-31
PMC5863326,2018-03-08
PMC3615534,2013-03-01
PMC4360667,2015-02-19
PMC4544055,2015-06-18
PMC5784734,2017-11-20
PMC5432091,2017-05-16
PMC5774019,2018-01-16
PMC3219023,2011-06-20
PMC3219262,2010-09-14
PMC3219281,2010-10-07
PMC3388679,2011-11-18
PMC3580747,2012-08-16
PMC3682285,2012-10-04
PMC3682317,2012-10-29
PMC4056811,2014-04-02
PMC4231194,2014-09-29
PMC4247726,2014-11-19
PMC4305227,2014-11-19
PMC4404112,2015-03-04
PMC4574004,2015-09-17
PMC4660831,2015-11-26
PMC4975896,2016-08-06
PMC5473974,2017-06-16
PMC6249814,2018-11-21
PMC6454713,2019-04-08
PMC6585071,2019-06-20
PMC5291705,2017-01-04
PMC6450593,2019-02-04
PMC6538234,2019-03-21
PMC3583062,2013-02-28
PMC3688073,2013-06-17
PMC3969260,2014-02-03
PMC3982126,2014-02-03
PMC4228055,2013-11-18
PMC4353688,2015-03-02
PMC4446793,2015-05-18
PMC4533239,2015-08-03
PMC4612467,2015-10-19
PMC4651903,2015-11-16
PMC4714572,2015-10-05
PMC4728078,2016-01-25
PMC4791482,2016-03-07
PMC5196022,2016-12-19
PMC5681354,2017-11-06
PMC5772174,2018-01-08
PMC5807091,2018-02-05
PMC6065529,2018-07-23
PMC6203698,2018-10-22
PMC6206976,2018-10-22
PMC6224481,2018-11-05
PMC6264527,2018-11-19
PMC6303189,2018-12-17
PMC6345625,2019-01-21
PMC6370950,2019-02-04
PMC6616318,2019-07-08
PMC2803434,2008-09-27
PMC2943577,2010-07-16
PMC5383693,2016-08-24
PMC6420913,2018-11-29
PMC2652405,2007-08-31
PMC2930668,2010-06-30
PMC2944999,2010-08-31
PMC3580781,2013-03-31
PMC3861887,2013-09-30
PMC4245693,2014-10-31
PMC4245699,2014-10-31
PMC4864841,2016-04-30
PMC4869005,2016-06-30
PMC5345337,2017-04-30
PMC5476948,2017-06-30
PMC5817876,2018-01-31
PMC5930450,2018-05-31
PMC5930451,2018-05-31
PMC6128390,2018-09-30
PMC6194434,2018-11-30
PMC6194436,2018-11-30
PMC6225450,2018-12-31
PMC6446521,2018-12-31
PMC2765082,2009-08-31
PMC2859166,2009-12-20
PMC3790245,2013-06-07
PMC4899491,2016-04-09
PMC6208669,2018-09-28
PMC6427046,2019-02-12
PMC6544607,2019-04-27
PMC3580831,2013-01-31
PMC5771051,2017-07-31
PMC6112416,2017-06-29
PMC5625970,2017-09-15
PMC4356891,2015-01-31
PMC4235945,2013-10-16
PMC4459764,2014-10-27
PMC4509983,2015-01-22
PMC4510050,2015-02-10
PMC4510069,2015-02-12
PMC4510098,2015-03-04
PMC4510432,2015-05-27
PMC4510447,2015-06-09
PMC4510466,2015-06-12
PMC4510476,2015-06-03
PMC4510543,2015-06-23
PMC4510552,2015-06-18
PMC4510581,2015-07-02
PMC4552949,2015-08-03
PMC4556746,2015-08-13
PMC4564388,2015-08-24
PMC4579289,2015-09-05
PMC4589827,2015-09-02
PMC4600848,2015-09-25
PMC4659812,2015-11-03
PMC4669432,2015-11-09
PMC4706563,2015-11-26
PMC4707287,2015-12-19
PMC4724708,2016-01-07
PMC4731422,2016-01-08
PMC4753385,2016-01-27
PMC4773360,2015-10-19
PMC4773576,2016-02-17
PMC4796708,2016-03-02
PMC4802421,2016-02-24
PMC4816878,2016-03-09
PMC4816906,2016-03-14
PMC4816909,2016-03-12
PMC4857400,2016-04-21
PMC4865675,2016-04-26
PMC4874455,2016-05-06
PMC4885013,2016-05-12
PMC4887555,2016-05-11
PMC4887590,2016-04-26
PMC4900889,2016-05-24
PMC4905937,2016-05-25
PMC4906032,2016-05-24
PMC4910185,2016-05-20
PMC4919726,2016-06-08
PMC4927969,2016-03-28
PMC4957571,2016-07-02
PMC4969246,2016-07-19
PMC4978201,2016-07-26
PMC5021782,2016-08-31
PMC5026706,2016-09-07
PMC5035339,2016-09-12
PMC5035341,2016-09-14
PMC5035344,2016-09-14
PMC5037205,2016-09-07
PMC5061121,2016-09-22
PMC5063792,2016-03-26
PMC5079235,2016-10-14
PMC5107687,2016-11-02
PMC5122694,2016-11-09
PMC5133534,2016-11-19
PMC5157705,2016-12-10
PMC5175992,2016-12-14
PMC5196090,2016-12-06
PMC5198850,2016-11-23
PMC5217774,2016-12-08
PMC5226849,2016-12-29
PMC5256668,2017-01-17
PMC5257029,2017-01-17
PMC5329066,2017-02-21
PMC5357700,2017-03-08
PMC5367803,2017-03-18
PMC5403763,2017-04-08
PMC5432670,2017-05-06
PMC5440250,2017-05-12
PMC5440278,2017-05-13
PMC5443927,2017-05-10
PMC5447371,2017-05-10
PMC5480816,2017-06-07
PMC5484972,2017-06-07
PMC5502703,2017-06-27
PMC5526467,2017-07-11
PMC5537386,2017-07-15
PMC5540701,2017-07-23
PMC5540711,2017-07-20
PMC5554930,2017-07-29
PMC5554979,2017-07-28
PMC5561971,2017-05-06
PMC5562110,2017-08-03
PMC5567929,2017-08-02
PMC5596332,2017-09-01
PMC5604955,2017-09-05
PMC5633249,2017-09-22
PMC5647465,2017-09-25
PMC5651488,2017-10-11
PMC5655385,2017-10-10
PMC5655400,2017-10-07
PMC5671477,2017-10-18
PMC5671514,2017-10-12
PMC5683856,2017-10-26
PMC5686464,2017-11-01
PMC5694954,2017-11-07
PMC5709294,2017-10-10
PMC5712050,2017-09-22
PMC5712052,2017-09-22
PMC5723258,2017-11-22
PMC5724979,2017-11-13
PMC5726758,2017-11-22
PMC5734704,2017-11-27
PMC5758930,2017-12-21
PMC5847339,2017-11-13
PMC5852269,2018-01-31
PMC5852326,2018-02-05
PMC5958680,2018-02-01
PMC5961913,2017-09-27
PMC5988023,2018-01-04
PMC5988026,2018-01-03
PMC5988226,2018-01-06
PMC5988227,2018-01-09
PMC5988335,2018-02-20
PMC5988338,2018-02-03
PMC5988383,2018-01-31
PMC5988404,2018-02-15
PMC5988406,2018-02-10
PMC5988450,2017-12-12
PMC5992955,2018-05-04
