journal,pmc_ID,accession,converted_accession,repository,pmc_date,repository_date,species,hardware,library_strategy,sraAvg_length,sraBases,sraAccess,today,time_public,reuse_count,norm_reuse_count,reuse_role,pub_delay,class
Nat_Commun,PMC4385735,GSM707018,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM751278,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM817253,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM669591,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM817242,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941726,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941723,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941745,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941735,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941736,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941742,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958180,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958169,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958177,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958155,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958161,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958156,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958167,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM707021,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM707017,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM751277,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM817252,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM817235,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM817234,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM817246,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941725,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941722,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941744,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941718,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941717,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM817247,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958182,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958171,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958178,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958158,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958164,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958163,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958168,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM707020,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM707016,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM751276,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM817251,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941719,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941728,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941740,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941727,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941724,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941743,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941731,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941730,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941741,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958181,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958170,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958174,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958151,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958152,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958157,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM958166,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM613826,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM669620,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM669595,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM959124,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM613908,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM693277,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM613885,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM613897,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM941747,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM613811,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM613814,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4385735,GSM613816,GSE16368,GEO,2014-11-25,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC3917140,GSE16368,GSE16368,GEO,2013-12-10,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,32,2.81717317896768,R,,RNA-Seq
Nat_Commun,PMC4016562,GSE20898,GSE20898,GEO,2014-04-03,2011-08-26,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.295890410958904,15,1.6136162687886826,R,,RNA-Seq
Mol_Brain,PMC4302521,ERP000546,ERP000546,SRA,2015-01-10,2011-03-17,Homo sapiens,Illumina HiSeq 2000,RNA-Seq,75.0,6018499275.0,public,2020-12-09,9.739726027397259,55,5.646976090014063,R,,RNA-Seq
Mol_Brain,PMC6972013,GSE52564,GSE52564,GEO,2020-01-20,2014-08-15,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.323287671232878,24,3.7954939341421134,R,,RNA-Seq
Mol_Cancer,PMC7055097,GSE50760,GSE50760,GEO,2020-03-04,2014-08-31,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.279452054794521,31,4.936736474694589,R,,RNA-Seq
Mol_Cancer,PMC7066851,GSE78220,GSE78220,GEO,2020-03-12,2016-03-18,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,4.7315068493150685,27,5.706427330631152,R,,RNA-Seq
J_Exp_Clin_Cancer_Res,PMC6310928,GSE75688,GSE75688,GEO,2018-12-29,2016-12-09,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,4.002739726027397,24,5.9958932238193015,R,,RNA-Seq
J_Exp_Clin_Cancer_Res,PMC6532222,GSM915331,GSE16256,GEO,2019-05-22,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,82,7.219006271104679,R,,RNA-Seq
J_Exp_Clin_Cancer_Res,PMC6532222,GSM956020,GSE16256,GEO,2019-05-22,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,82,7.219006271104679,R,,RNA-Seq
J_Exp_Clin_Cancer_Res,PMC6532222,GSM956024,GSE16256,GEO,2019-05-22,2009-08-03,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.358904109589037,82,7.219006271104679,R,,RNA-Seq
J_Exp_Clin_Cancer_Res,PMC6560732,GSE50760,GSE50760,GEO,2019-06-11,2014-08-31,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.279452054794521,31,4.936736474694589,R,,RNA-Seq
J_Cell_Sci,PMC4920249,GSM935282,GSE31477,GEO,2016-06-15,2011-08-30,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.284931506849317,57,6.138979049867218,R,,RNA-Seq
J_Cell_Sci,PMC4920249,GSM772852,GSE17312,GEO,2016-06-15,2009-08-05,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,11.353424657534244,48,4.227799227799228,R,,RNA-Seq
J_Immunother_Cancer,PMC6833189,GSE78220,GSE78220,GEO,2019-11-06,2016-03-18,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,4.7315068493150685,27,5.706427330631152,R,,RNA-Seq
J_Cell_Mol_Med,PMC5908101,GSE29611,GSE29611,GEO,2018-03-07,2011-06-02,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.528767123287672,54,5.667050028752157,R,,RNA-Seq
J_Cell_Mol_Med,PMC6433675,GSM935306,GSE31477;GSE51334,GEO,2019-01-22,,,high-throughput sequencing,RNA-Seq,,,,2020-12-09,,52,,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX554108,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX551359,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX551258,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX551299,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX551367,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX551296,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX554324,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX551158,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX551166,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX554029,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX551159,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX554063,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mar_Drugs,PMC5450531,SRX551350,SRP042159,SRA,2017-04-27,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Microorganisms,PMC6517890,SRR1300302,SRP042159,SRA,2019-04-02,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Microorganisms,PMC6517890,SRR1300303,SRP042159,SRA,2019-04-02,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Microorganisms,PMC6517890,SRR1300304,SRP042159,SRA,2019-04-02,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Microorganisms,PMC6517890,SRR1300305,SRP042159,SRA,2019-04-02,2015-07-22,Thalassionema nitzschioides,Illumina HiSeq 2000,RNA-Seq,200.0,59049600.0,public,2020-12-09,5.389041095890411,16,2.9689883070665988,R,,RNA-Seq
Mob_DNA,PMC5998507,GSE30352,GSE30352,GEO,2018-06-12,2011-10-13,Gallus gallus;Gorilla gorilla;Homo sapiens;Macaca mulatta;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Pan paniscus;Pan troglodytes;Pongo pygmaeus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,9.164383561643836,47,5.128550074738415,R,,RNA-Seq
Int_J_Mol_Sci,PMC4926471,GSE39901,GSE39901,GEO,2016-06-17,2013-01-11,Arabidopsis thaliana,high-throughput sequencing,RNA-Seq,,,,2020-12-09,7.9150684931506845,27,3.4112149532710285,R,,RNA-Seq
Int_J_Mol_Sci,PMC6829269,GSE78220,GSE78220,GEO,2019-10-22,2016-03-18,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,4.7315068493150685,27,5.706427330631152,R,,RNA-Seq
Int_J_Mol_Sci,PMC7139673,GSE60361,GSE60361,GEO,2020-03-22,2015-02-20,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,5.8054794520547945,39,6.7177914110429455,R,,RNA-Seq
Int_J_Mol_Sci,PMC7139673,GSE71585,GSE71585,GEO,2020-03-22,2016-01-04,Mus musculus,high-throughput sequencing,RNA-Seq,,,,2020-12-09,4.934246575342466,19,3.850638534147696,R,,RNA-Seq
Mol_Med_Rep,PMC5928643,GSE50760,GSE50760,GEO,2018-03-01,2014-08-31,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,6.279452054794521,31,4.936736474694589,R,,RNA-Seq
Mol_Med_Rep,PMC6390070,GSE78220,GSE78220,GEO,2019-01-11,2016-03-18,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,4.7315068493150685,27,5.706427330631152,R,,RNA-Seq
Mol_Med_Rep,PMC6947934,GSM537629,GSE19465,GEO,2019-11-26,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,33,3.018796992481203,R,,RNA-Seq
Mol_Med_Rep,PMC6947934,GSM537652,GSE19465,GEO,2019-11-26,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,33,3.018796992481203,R,,RNA-Seq
Mol_Med_Rep,PMC6947934,GSM537662,GSE19465,GEO,2019-11-26,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,33,3.018796992481203,R,,RNA-Seq
Mol_Med_Rep,PMC6947934,GSM621404,GSE19465,GEO,2019-11-26,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,33,3.018796992481203,R,,RNA-Seq
Mol_Med_Rep,PMC6947934,GSM621437,GSE19465,GEO,2019-11-26,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,33,3.018796992481203,R,,RNA-Seq
Mol_Med_Rep,PMC6947934,GSM621439,GSE19465,GEO,2019-11-26,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,33,3.018796992481203,R,,RNA-Seq
Mol_Med_Rep,PMC6947934,GSM621456,GSE19465,GEO,2019-11-26,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,33,3.018796992481203,R,,RNA-Seq
Mol_Med_Rep,PMC6947934,GSM621665,GSE19465,GEO,2019-11-26,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,33,3.018796992481203,R,,RNA-Seq
Mol_Med_Rep,PMC6947934,GSM621667,GSE19465,GEO,2019-11-26,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,33,3.018796992481203,R,,RNA-Seq
Mol_Med_Rep,PMC6947934,GSM621689,GSE19465,GEO,2019-11-26,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,33,3.018796992481203,R,,RNA-Seq
Mol_Med_Rep,PMC6947934,GSM669929,GSE19465,GEO,2019-11-26,2010-01-06,Homo sapiens,high-throughput sequencing,RNA-Seq,,,,2020-12-09,10.931506849315069,33,3.018796992481203,R,,RNA-Seq
