journalName,MULTI,NCBI_SRA,EMBL,DDBJ,NCBI_GEO,TCGA,GTEx
Gynecol_Oncol_Rep,0,0,0,0,0,7,0
Gynecol_Oncol_Res_Pract,0,0,0,0,0,7,0
Haematologica,6,1,0,0,30,6,1
Harm_Reduct_J,0,0,0,0,2,0,0
Headache,0,0,0,0,0,0,1
Head_Face_Med,0,0,0,0,1,3,0
Head_Neck,0,0,0,0,1,3,0
Head_Neck_Oncol,0,0,0,0,0,2,0
Healthcare_(Basel),0,0,0,0,0,0,0
Healthc_Inform_Res,0,0,0,0,1,0,0
Healthc_Technol_Lett,0,0,0,0,0,1,0
Health_Econ_Rev,0,0,0,0,2,0,0
Health_Inf_Sci_Syst,0,0,0,0,2,1,0
Health_Policy_Plan,0,0,0,0,1,0,0
Health_Promot_Int,0,0,0,0,1,0,0
Health_Qual_Life_Outcomes,1,0,0,0,13,0,0
Health_Res_Policy_Syst,1,0,0,0,1,0,0
Health_Sci_Rep,0,1,0,0,0,1,0
HeartRhythm_Case_Rep,0,0,0,0,0,1,0
Helicobacter,1,1,0,0,0,0,0
Heliyon,5,11,2,0,6,37,0
Hematol_Oncol,1,0,0,0,0,0,0
Hematol_Rep,0,0,0,0,1,4,0
Hematol_Rev,0,0,0,0,0,1,0
Hematol_Transfus_Cell_Ther,0,0,0,0,0,1,0
Hepat_Med,0,0,0,0,1,1,0
Hepat_Mon,0,0,0,0,2,16,0
Hepatol_Commun,0,1,0,0,9,11,0
Hepatology,4,0,0,0,15,5,1
Hepat_Oncol,1,0,0,0,0,0,0
Hepat_Res_Treat,0,0,0,0,0,1,0
Hered_Cancer_Clin_Pract,0,0,0,0,0,7,0
Hereditas,6,8,0,0,2,15,1
Heredity_(Edinb),0,0,0,0,0,0,0
Herpesviridae,0,0,0,0,0,2,0
High_Throughput,3,1,1,0,0,8,0
Hippocampus,0,0,0,0,1,0,0
Histochem_Cell_Biol,1,0,0,0,2,8,0
Histopathology,0,0,0,0,0,1,0
HIV_AIDS_(Auckl),0,0,0,0,0,0,0
Horm_Cancer,0,0,0,0,0,3,0
Hortic_Res,7,42,1,0,15,13,0
HPB_Surg,0,0,0,0,0,1,0
Hugo_J,0,1,0,0,0,0,0
Hum_Brain_Mapp,0,0,0,0,0,0,2
Hum_Cell,0,0,0,0,1,6,0
Hum_Genet,4,3,0,0,2,14,10
Hum_Genet_Embryol,0,0,0,0,0,1,0
Hum_Gene_Ther,0,0,0,0,0,4,0
Hum_Gene_Ther_Methods,0,0,0,0,0,2,0
Hum_Genome_Var,0,3,0,0,1,2,0
Hum_Genomics,7,2,0,0,16,25,8
Hum_Genomics_Proteomics,0,0,0,0,1,0,0
Hum_Mol_Genet,22,1,0,1,49,73,26
Hum_Mutat,1,1,3,0,2,15,1
Hum_Pathol,0,0,0,0,0,1,0
Hum_Reprod,1,0,0,0,5,4,0
Hum_Reprod_Update,0,0,0,0,1,1,0
Hum_Resour_Health,0,0,0,0,4,0,0
Hum_Vaccin_Immunother,0,1,0,0,0,6,0
Hydrobiologia,0,1,0,0,0,0,0
Hypertension,1,1,0,0,2,0,1
Hypertens_Pregnancy,0,0,0,0,1,0,0
Hypertens_Res,0,0,0,0,0,1,0
Hypoxia_(Auckl),0,0,0,0,0,0,0
IBRO_Rep,0,0,0,0,0,4,0
IEEE_J_Transl_Eng_Health_Med,0,0,0,0,0,1,0
IMA_Fungus,2,5,0,0,0,2,0
Immun_Ageing,1,0,0,0,3,6,0
Immune_Netw,2,1,0,0,5,18,0
Immun_Inflamm_Dis,1,0,0,0,2,11,0
Immunity,2,1,0,0,28,3,0
Immunobiology,0,0,0,0,0,2,0
Immunogenetics,0,2,0,0,2,9,0
Immunohorizons,0,0,0,0,1,2,0
Immunol_Cell_Biol,1,0,0,0,3,9,0
Immunology,0,0,0,0,2,5,1
Immunol_Rev,0,0,0,0,1,0,0
Immunome_Res,0,0,0,0,4,0,0
Immunotargets_Ther,0,0,0,0,0,1,0
Implement_Sci,0,0,0,1,4,0,0
Indian_Dermatol_Online_J,0,0,0,0,0,1,0
Indian_J_Dermatol,0,0,0,0,1,0,0
Indian_J_Endocrinol_Metab,0,0,0,0,2,0,0
Indian_J_Hum_Genet,0,0,0,0,0,2,0
Indian_J_Med_Paediatr_Oncol,0,0,0,0,0,2,0
Indian_J_Med_Res,1,0,0,0,2,16,0
Indian_J_Pharmacol,0,0,0,0,0,3,0
Indian_J_Psychiatry,0,0,0,0,2,0,0
Indian_J_Urol,0,0,0,0,1,1,0
Infect_Agent_Cancer,1,0,0,0,4,12,0
Infect_Chemother,0,0,0,0,0,3,0
Infect_Dis_(Auckl),0,0,0,0,0,0,0
Infect_Dis_Model,0,0,0,0,2,0,0
Infect_Dis_Obstet_Gynecol,0,0,0,0,1,1,0
Infect_Dis_Poverty,0,1,0,0,0,8,0
Infect_Drug_Resist,3,4,2,0,2,43,0
Infect_Ecol_Epidemiol,0,5,0,0,0,1,0
Infect_Genet_Evol,0,2,0,0,0,3,0
Infect_Immun,1,3,4,0,6,29,0
Inflammation,0,0,0,0,0,5,0
Inflamm_Bowel_Dis,1,0,0,0,5,1,0
Inflammopharmacology,0,0,0,0,0,1,0
Inflamm_Regen,0,0,0,0,3,2,0
Inflamm_Res,0,0,0,0,1,4,0
Influenza_Other_Respir_Viruses,0,1,0,0,0,14,0
Inhal_Toxicol,0,0,0,0,1,0,0
Innov_Aging,0,0,0,0,1,0,0
Insect_Biochem_Mol_Biol,0,0,0,0,0,3,0
Insectes_Soc,0,0,0,0,0,1,0
Insect_Mol_Biol,0,0,0,0,2,4,0
Insects,2,5,0,0,4,19,0
Insights_Cancer_Res,0,0,0,0,1,0,0
Insights_Enzym_Res,0,0,0,0,0,1,0
Insights_Imaging,0,0,0,0,0,2,0
In_Silico_Biol,0,0,0,0,1,0,0
In_Silico_Pharmacol,0,0,0,0,1,0,0
Int_Arch_Med,0,0,0,0,0,1,0
Int_Braz_J_Urol,0,0,0,0,1,3,0
Integr_Biol_(Camb),0,0,0,0,0,0,0
Integr_Cancer_Ther,0,0,0,0,1,7,0
Integr_Med_Res,0,0,0,0,0,1,0
Intensive_Care_Med_Exp,1,0,0,0,4,1,0
Interdiscip_Perspect_Infect_Dis,0,0,0,0,0,4,0
Interdiscip_Sci,0,0,0,0,1,1,0
Interdiscip_Toxicol,0,0,0,0,0,2,0
Interface_Focus,0,0,0,0,1,0,0
Intest_Res,0,0,0,1,0,3,0
Int_Health,0,0,0,0,1,0,0
Int_Immunol,0,0,0,0,2,1,0
Int_J_Alzheimers_Dis,0,0,0,0,2,2,0
Int_J_Androl,0,0,0,0,1,0,0
Int_J_Antimicrob_Agents,0,0,0,0,0,1,0
Int_J_Appl_Basic_Med_Res,0,0,0,0,0,2,0
Int_J_Bacteriol,0,0,0,0,0,2,0
Int_J_Behav_Nutr_Phys_Act,0,0,0,0,2,0,0
Int_J_Biochem_Cell_Biol,0,0,0,0,0,3,0
Int_J_Biochem_Res_Rev,0,0,0,0,0,1,0
Int_J_Biol_Sci,18,13,0,1,47,164,1
Int_J_Biomater,0,0,0,0,0,3,0
Int_J_Biomed_Sci,0,0,0,0,0,7,0
Int_J_Breast_Cancer,0,0,0,0,2,4,0
Int_J_Cancer,12,1,0,0,24,24,0
Int_J_Cardiol,0,0,0,0,0,1,0
Int_J_Cardiol_Heart_Vasc,0,0,0,0,0,1,0
Int_J_Cell_Biol,1,0,0,0,3,7,0
Int_J_Chron_Obstruct_Pulmon_Dis,0,2,0,0,9,5,1
Int_J_Clin_Oncol,0,0,0,0,1,0,0
Int_J_Clin_Pharm,0,0,0,0,1,0,0
Int_J_Colorectal_Dis,0,0,0,0,0,1,0
Int_J_Comput_Assist_Radiol_Surg,0,0,0,0,0,2,0
Int_J_Dent,0,0,0,0,0,5,0
Int_J_Endocrinol,2,0,0,0,6,26,0
Int_J_Endocrinol_Metab,0,0,0,0,1,0,0
Int_J_Environ_Res_Public_Health,3,16,1,1,25,82,3
Int_J_Epidemiol,0,0,0,0,3,1,2
Int_J_Equity_Health,0,0,0,0,3,0,0
Int_J_Evol_Biol,0,0,0,1,1,3,0
Int_J_Exp_Pathol,0,0,0,0,0,1,0
Int_J_Fertil_Steril,0,0,0,0,1,6,0
Int_J_Food_Microbiol,0,1,0,0,0,0,0
Int_J_Gen_Med,0,0,0,0,0,1,0
Int_J_Genomics,8,31,3,0,34,40,4
Int_J_Geriatr_Psychiatry,0,0,0,0,64,0,0
Int_J_Gynecol_Cancer,0,0,0,0,0,4,0
Int_J_Gynecol_Pathol,0,0,0,0,0,5,0
Int_J_Health_Sci_(Qassim),0,0,0,0,0,0,0
Int_J_Hematol_Oncol_Stem_Cell_Res,0,0,0,0,1,4,0
Int_J_Hepatol,0,0,0,0,0,4,0
Int_J_Hypertens,0,0,0,0,0,2,0
Int_J_Immunopathol_Pharmacol,0,0,0,0,1,10,0
Int_J_Impot_Res,0,0,0,0,0,1,0
Int_J_Inflam,0,0,0,0,0,2,0
Int_J_Insect_Sci,0,0,0,0,0,1,0
Int_J_Legal_Med,0,0,0,0,0,1,0
Int_J_Med_Chem,0,0,0,0,1,0,0
Int_J_Med_Microbiol,0,0,1,0,0,2,0
Int_J_Med_Sci,8,1,0,0,12,68,3
Int_J_Ment_Health_Addict,0,0,0,0,3,0,0
Int_J_Ment_Health_Syst,0,0,0,0,2,0,0
Int_J_Methods_Psychiatr_Res,0,0,0,0,0,0,1
Int_J_Microbiol,0,4,0,0,1,26,0
Int_J_Mol_Cell_Med,0,0,0,0,0,12,0
Int_J_Mol_Imaging,0,0,0,0,0,2,0
Int_J_Mol_Med,19,2,0,0,58,209,0
Int_J_Mol_Sci,133,282,6,6,291,1296,19
Int_J_Nanomedicine,4,0,0,0,6,115,0
Int_J_Nephrol,0,0,0,0,1,1,0
Int_J_Nephrol_Renovasc_Dis,0,0,0,0,1,3,0
Int_J_Neuropsychopharmacol,1,0,0,0,7,16,0
Int_J_Obes_(Lond),0,0,0,0,0,0,0
Int_J_Oncol,39,0,0,0,51,138,0
Int_J_Oral_Sci,0,2,0,0,0,13,1
Int_J_Organ_Transplant_Med,0,0,0,0,0,1,0
Int_J_Otolaryngol,0,0,0,0,1,0,0
Int_J_Parasitol,0,5,0,0,2,8,0
Int_J_Parasitol_Drugs_Drug_Resist,0,6,1,1,2,18,0
Int_J_Parasitol_Parasites_Wildl,0,1,0,0,1,22,0
Int_J_Part_Ther,0,0,0,0,1,0,0
Int_J_Pediatr,0,0,0,0,0,2,0
Int_J_Pediatr_Endocrinol,0,0,0,0,0,1,0
Int_J_Pept,0,0,0,0,0,3,0
Int_J_Pharm_Investig,0,0,0,0,0,1,0
Int_J_Plant_Genomics,0,1,0,1,4,10,0
Int_J_Proteomics,0,0,0,0,0,2,0
Int_J_Qual_Stud_Health_Well-being,0,0,0,0,1,0,0
Int_J_Radiat_Biol,0,0,0,0,0,1,0
Int_J_Reprod_Biomed_(Yazd),0,0,0,0,0,0,0
Int_J_Rheumatol,0,0,0,0,1,0,0
Int_J_Stem_Cell_Res_Ther,0,0,0,0,1,0,0
Int_J_Stem_Cells,0,0,0,0,0,9,0
Int_J_Surg_Oncol,0,0,0,0,0,1,0
Int_J_Syst_Evol_Microbiol,0,4,1,0,1,1,0
Int_J_Telemed_Appl,0,0,0,0,1,0,0
Int_J_Tryptophan_Res,0,1,0,0,0,0,0
Int_J_Vasc_Med,0,0,0,0,0,1,0
Int_J_Vet_Sci_Med,0,0,0,0,0,1,0
Int_J_Womens_Health,0,0,0,0,0,2,0
Int_J_Yoga,0,0,0,0,1,0,0
Int_Med_Case_Rep_J,0,0,0,0,0,2,0
Int_Microbiol,0,0,0,0,0,1,0
Int_Neurourol_J,0,0,0,0,1,2,0
Int_Orthop,0,0,0,0,0,1,0
Int_Psychogeriatr,0,0,0,0,3,0,0
Intrinsically_Disord_Proteins,0,0,0,0,0,2,0
Int_Sch_Res_Notices,0,0,0,0,0,5,0
Int_Urogynecol_J,0,0,0,0,0,1,0
Int_Urol_Nephrol,1,1,0,0,1,0,0
Investig_Clin_Urol,0,0,0,0,1,3,0
Investig_Genet,1,0,1,0,0,6,0
Invest_New_Drugs,0,0,0,0,0,3,0
Invest_Ophthalmol_Vis_Sci,2,0,0,0,20,22,2
In_Vitro_Cell_Dev_Biol_Anim,0,0,0,1,1,9,0
In_Vitro_Cell_Dev_Biol_Plant,0,0,0,0,0,1,0
Iperception,0,0,0,0,1,0,0
Iran_Biomed_J,0,0,0,0,3,13,0
Iranian_J_Environ_Health_Sci_Eng,0,0,0,0,1,0,0
Iran_J_Arthropod_Borne_Dis,0,0,0,0,0,1,0
Iran_J_Basic_Med_Sci,1,0,0,0,2,76,0
Iran_J_Biotechnol,0,0,0,0,1,10,0
Iran_J_Cancer_Prev,0,0,0,0,1,3,0
Iran_J_Child_Neurol,0,0,0,0,0,1,0
Iran_J_Med_Sci,0,0,0,0,1,10,1
Iran_J_Microbiol,0,0,0,0,0,46,0
Iran_J_Neurol,0,0,0,0,0,3,0
Iran_J_Parasitol,0,0,0,0,0,40,0
Iran_J_Pathol,0,0,0,0,1,4,0
Iran_J_Pediatr,0,0,0,0,0,1,0
Iran_J_Pharm_Res,0,0,0,0,0,13,0
Iran_J_Psychiatry,0,0,0,0,0,1,0
Iran_J_Psychiatry_Behav_Sci,0,0,0,0,1,0,0
Iran_J_Public_Health,0,0,0,0,3,18,0
Iran_J_Reprod_Med,0,0,0,0,0,9,0
Iran_Red_Crescent_Med_J,0,0,0,0,0,14,0
Ir_J_Med_Sci,0,0,0,0,0,1,0
Ir_Vet_J,0,0,0,0,0,3,0
ISBT_Sci_Ser,0,0,0,0,0,0,1
iScience,9,8,0,0,24,6,4
Islets,0,0,0,0,1,3,0
ISME_J,7,125,22,4,6,8,0
ISRN_Bioinform,0,2,0,0,3,1,0
ISRN_Biotechnol,0,0,0,0,0,1,0
ISRN_Cardiol,0,0,0,0,1,0,0
ISRN_Endocrinol,0,0,0,0,0,1,0
ISRN_Gastroenterol,0,0,0,0,0,1,0
ISRN_Hepatol,0,0,0,0,0,2,0
ISRN_Microbiol,0,0,0,0,1,6,0
ISRN_Mol_Biol,0,0,0,0,0,5,0
ISRN_Neurol,0,0,0,0,1,1,0
ISRN_Neurosci,0,0,0,0,1,1,0
ISRN_Oncol,0,0,0,0,3,3,0
ISRN_Parasitol,0,0,0,0,0,1,0
ISRN_Toxicol,0,0,0,0,0,2,0
ISRN_Urol,0,0,0,0,0,1,0
ISRN_Vet_Sci,0,0,0,0,0,1,0
Ital_J_Food_Saf,0,1,0,0,0,4,0
IUBMB_Life,0,0,0,0,0,1,0
IUCrJ,0,0,0,0,0,3,0
J_Abnorm_Child_Psychol,0,0,0,0,1,0,0
JACC_Basic_Transl_Sci,0,0,0,0,3,5,1
J_Acquir_Immune_Defic_Syndr,0,1,0,0,8,1,0
J_Adolesc_Health,0,0,0,0,1,0,0
J_Adv_Pharm_Technol_Res,0,0,0,0,0,2,0
J_Adv_Res,1,0,0,0,2,7,0
J_Aging_Health,0,0,0,0,1,0,0
J_Aging_Res,0,0,0,0,1,2,0
J_Agric_Food_Chem,0,0,0,0,0,3,0
JAKSTAT,0,0,0,0,2,2,0
J_Allergy_(Cairo),0,0,0,0,0,0,0
J_Allergy_Clin_Immunol,1,2,0,0,6,11,1
J_Alzheimers_Dis,3,0,0,0,7,5,1
J_Alzheimers_Dis_Parkinsonism,0,0,0,0,1,0,0
J_Alzheimers_Dis_Rep,0,0,0,0,1,1,0
J_Am_Acad_Child_Adolesc_Psychiatry,0,0,0,0,1,0,0
JAMA_Netw_Open,0,0,0,0,1,2,2
JAMA_Oncol,0,0,0,0,0,1,0
JAMA_Pediatr,0,0,0,0,1,0,0
JAMA_Psychiatry,0,0,0,0,0,0,1
J_Am_Chem_Soc,0,1,0,0,0,8,0
J_Am_Coll_Cardiol,0,0,0,0,0,0,1
J_Am_Heart_Assoc,6,1,1,0,30,71,6
J_Amino_Acids,0,0,0,0,0,4,0
J_Am_Med_Inform_Assoc,2,0,0,0,4,6,0
J_Am_Soc_Mass_Spectrom,0,0,0,0,1,1,0
J_Anal_Methods_Chem,0,0,0,0,0,4,0
J_Anat,0,0,0,0,0,2,0
J_Angiogenes_Res,0,0,0,0,1,0,0
J_Anim_Ecol,0,2,0,0,0,0,0
J_Anim_Sci,0,1,0,0,1,1,0
J_Anim_Sci_Biotechnol,0,12,1,0,8,49,0
J_Anim_Sci_Technol,1,1,0,0,0,3,0
J_Antimicrob_Chemother,1,4,9,0,0,10,0
J_Appl_Clin_Med_Phys,0,0,0,0,0,1,0
J_Appl_Crystallogr,0,0,0,0,2,0,0
J_Appl_Ecol,0,0,0,0,0,1,0
J_Appl_Genet,1,0,0,0,2,23,0
J_Appl_Microbiol,0,0,0,0,0,1,0
J_Appl_Oral_Sci,0,0,0,0,0,4,0
J_Appl_Phycol,0,0,0,0,1,3,0
J_Appl_Physiol_(1985),0,0,0,0,0,0,0
J_Appl_Toxicol,0,0,0,0,2,0,0
J_Arrhythm,0,0,0,0,0,1,0
J_Arthropod_Borne_Dis,0,0,0,0,0,1,0
J_Assist_Reprod_Genet,0,1,0,0,1,1,0
J_Assoc_Res_Otolaryngol,0,0,0,0,0,2,0
J_Asthma_Allergy,0,0,0,0,0,1,0
J_Atheroscler_Thromb,0,0,0,0,1,6,0
J_Autism_Dev_Disord,0,0,0,0,2,0,0
J_Autoimmun,0,0,0,0,2,2,0
J_Ayurveda_Integr_Med,0,0,0,0,0,2,0
J_Bacteriol,5,6,1,0,3,16,0
J_Basic_Microbiol,1,0,0,0,0,0,0
J_Behav_Addict,0,0,0,0,13,0,0
J_Bioanal_Biomed,0,0,0,0,1,0,0
J_Biochem,0,0,0,0,0,1,0
J_Biochem_Mol_Toxicol,0,0,0,0,0,1,0
J_Bioenerg_Biomembr,0,0,0,0,0,2,0
J_Biogeogr,0,1,0,0,0,0,0
J_Biol,1,0,0,0,3,2,0
J_Biol_Chem,10,3,0,0,45,281,0
J_Biol_Eng,1,2,0,0,1,23,0
J_Biol_Inorg_Chem,0,0,0,0,0,2,0
J_Biol_Res_(Thessalon),0,0,0,0,0,0,0
J_Biol_Rhythms,0,0,0,0,3,1,0
J_Biomark,0,0,0,0,1,0,0
J_Biom_Biostat,1,0,0,0,0,0,0
J_Biomed_Biotechnol,4,0,1,0,10,86,0
J_Biomed_Mater_Res_B_Appl_Biomater,0,0,0,0,1,1,0
J_Biomed_Phys_Eng,0,0,0,0,0,2,0
J_Biomed_Res,0,0,0,0,0,11,1
J_Biomed_Sci,4,3,0,0,19,88,0
J_Biomed_Semantics,1,0,0,0,5,4,0
J_Biomol_NMR,0,0,0,0,0,1,0
J_Biomol_Struct_Dyn,0,0,0,0,0,1,0
J_Biotechnol,0,1,0,0,1,3,0
JBMR_Plus,0,0,0,0,4,5,0
J_Bone_Metab,0,0,0,0,0,2,0
J_Bone_Miner_Res,1,0,0,0,2,10,1
J_Bone_Oncol,0,0,0,0,5,1,0
J_Breast_Cancer,1,0,0,0,2,15,0
J_Burn_Care_Res,0,0,0,0,0,1,0
J_Cachexia_Sarcopenia_Muscle,1,0,0,0,9,15,1
J_Can_Assoc_Gastroenterol,0,0,0,0,0,1,0
J_Cancer,61,3,1,0,69,179,4
J_Cancer_Metastasis_Treat,0,0,0,0,0,2,0
J_Cancer_Prev,0,0,0,0,3,6,0
J_Cancer_Res_Clin_Oncol,2,0,0,0,3,12,0
J_Cancer_Sci_Ther,0,0,0,0,2,0,0
J_Cancer_Ther,0,0,0,0,1,2,0
J_Cancer_Ther_Res,0,0,0,0,0,1,0
J_Carcinog,1,0,0,0,2,9,0
J_Carcinog_Mutagen,0,0,0,0,2,2,0
J_Cardiobiol,0,0,0,0,0,1,0
J_Cardiothorac_Surg,0,0,0,0,0,3,0
J_Cardiovasc_Dev_Dis,0,0,0,0,2,3,1
J_Cardiovasc_Pharmacol,0,0,0,0,0,3,0
J_Cell_Biochem,3,0,0,1,3,14,0
J_Cell_Biol,25,2,0,2,59,1063,1
J_Cell_Commun_Signal,0,0,0,0,2,1,0
J_Cell_Death,0,0,0,0,0,2,0
J_Cell_Mol_Med,25,2,0,0,81,332,4
J_Cell_Physiol,3,0,0,0,4,21,0
J_Cell_Sci,5,2,0,0,13,44,0
J_Cent_Nerv_Syst_Dis,2,0,0,0,0,0,0
J_Cereb_Blood_Flow_Metab,1,0,0,0,2,1,0
J_Chem_Ecol,0,0,0,0,0,3,0
J_Chem_Inf_Model,0,0,0,0,1,0,0
J_Cheminform,0,0,0,0,1,0,0
J_Chem_Theory_Comput,0,0,0,0,0,1,0
JCI_Insight,1,0,0,0,14,5,2
J_Circadian_Rhythms,0,0,0,0,0,5,0
J_Circ_Biomark,0,0,0,0,0,1,0
J_Clin_Biochem_Nutr,0,2,0,1,0,33,0
J_Clin_Bioinforma,6,0,0,0,12,7,0
J_Clin_Cell_Immunol,0,0,0,0,0,1,0
J_Clin_Endocrinol_Metab,1,0,0,0,6,3,1
J_Clin_Exp_Hematop,0,0,0,0,1,0,0
J_Clin_Immunol,0,0,0,0,0,1,0
J_Clin_Invest,2,0,0,0,12,9,0
J_Clin_Med,7,4,0,0,17,42,5
J_Clin_Med_Res,0,0,0,0,2,2,0
J_Clin_Microbiol,2,23,14,0,0,18,0
J_Clin_Neurol,0,0,0,0,1,1,0
J_Clin_Oncol,1,1,0,0,1,0,0
J_Clin_Pathol,1,0,0,0,3,4,0
J_Clin_Res_Pediatr_Endocrinol,0,0,0,0,1,1,0
J_Clin_Transl_Endocrinol,0,0,0,0,0,1,0
J_Clin_Transl_Hepatol,0,0,0,0,1,0,0
J_Clin_Transl_Sci,0,0,0,0,1,0,0
J_Clin_Urol,0,0,0,0,0,1,0
J_Clin_Virol,0,0,0,0,0,2,0
J_Comp_Neurol,0,0,0,0,0,3,0
J_Comp_Physiol_A_Neuroethol_Sens_Neural_Behav_Physiol,0,0,0,0,0,1,0
J_Comp_Physiol_B,1,0,0,0,0,1,0
J_Comp_Physiol_[B],1,0,0,0,0,1,0
J_Comput_Biol,2,2,0,0,2,0,1
J_Conserv_Dent,0,0,0,0,1,0,0
JCO_Precis_Oncol,0,1,0,0,1,2,0
J_Crohns_Colitis,1,0,0,0,4,0,0
J_Cross_Cult_Gerontol,0,0,0,0,1,0,0
J_Curr_Ophthalmol,0,0,0,0,0,1,0
J_Cyst_Fibros,0,1,0,0,0,0,0
J_Cytol_Histol,0,0,0,0,0,1,0
J_Data_Mining_Genomics_Proteomics,0,0,0,0,0,0,1
J_Dent_Res_Dent_Clin_Dent_Prospects,0,0,0,0,0,1,0
J_Dent_Sci,0,0,0,0,0,8,0
J_Dent_(Shiraz),0,0,0,0,0,0,0
J_Dermatol,0,0,0,0,0,1,0
J_Dermatol_Sci,0,0,0,0,1,0,0
J_Dev_Biol,0,0,0,0,1,4,0
J_Diabetes_Investig,1,0,0,0,4,10,0
J_Diabetes_Metab_Disord,0,0,0,0,0,2,0
J_Diabetes_Res,3,1,0,0,5,34,0
J_Digit_Imaging,0,0,0,0,0,1,0
J_Drug_Alcohol_Res,0,0,0,0,0,1,0
J_Drug_Deliv,0,0,0,0,0,2,0
J_Emerg_Dis_Virol,0,0,0,0,0,1,0
J_Endocrinol,0,0,0,0,0,7,0
J_Endocrinol_Invest,0,0,0,0,0,1,0
J_Endocr_Soc,0,3,0,0,10,21,1
J_Environ_Public_Health,0,0,0,0,0,1,0
J_Enzyme_Inhib_Med_Chem,0,0,0,0,3,9,0
J_Epidemiol,0,0,0,0,6,1,0
J_Epidemiol_Community_Health,0,0,0,0,3,0,0
J_Equine_Sci,1,0,0,0,0,3,0
J_Ethnobiol_Ethnomed,0,0,0,0,1,0,0
J_Eukaryot_Microbiol,0,1,0,0,0,4,0
J_Exerc_Nutrition_Biochem,0,0,0,0,1,5,0
J_Exerc_Rehabil,0,0,0,0,0,1,0
J_Exp_Biol,0,0,0,0,0,3,0
J_Exp_Bot,28,81,4,1,140,354,0
J_Exp_Clin_Cancer_Res,92,1,0,0,64,321,0
J_Exp_Med,117,15,1,0,335,583,2
J_Exp_Neurosci,0,0,0,0,0,1,0
J_Exp_Orthop,0,0,0,0,0,4,0
J_Exp_Pharmacol,0,0,0,0,0,1,0
J_Exp_Zool_B_Mol_Dev_Evol,0,1,0,0,0,1,0
J_Extracell_Vesicles,7,3,0,0,7,18,0
J_Family_Community_Med,0,0,0,0,0,1,0
J_Fish_Biol,0,0,0,0,1,0,0
J_Foot_Ankle_Res,0,0,0,0,1,0,0
J_Funct_Biomater,0,0,0,0,0,2,0
J_Fungi_(Basel),0,0,0,0,0,0,0
J_Gastric_Cancer,0,0,0,0,0,5,0
J_Gastroenterol,0,0,0,0,2,4,0
J_Gastroenterol_Hepatol,0,0,0,0,0,1,0
J_Gene_Med,0,0,0,0,0,1,0
J_Genet_Eng_Biotechnol,0,0,0,0,4,19,0
J_Genet_Genome_Res,0,0,0,0,0,1,0
J_Genet_Genomics,0,0,0,0,1,1,0
J_Gene_Ther,0,0,0,0,0,1,0
J_Genet_Syndr_Gene_Ther,0,0,0,0,1,0,0
J_Gen_Intern_Med,0,0,0,0,7,0,0
J_Genomics,4,20,0,1,5,3,0
J_Gen_Physiol,1,2,0,0,2,41,0
J_Gen_Virol,1,1,1,0,0,31,0
J_Geochem_Explor,0,0,0,0,1,0,0
J_Geophys_Res_Atmos,0,0,0,0,0,1,0
J_Geriatr_Cardiol,1,0,0,0,0,3,0
J_Gerontol_A_Biol_Sci_Med_Sci,0,1,0,0,3,0,0
J_Ginseng_Res,0,3,0,0,3,15,0
J_Glaucoma,0,0,0,0,0,1,0
J_Glob_Health,0,0,0,0,3,0,0
J_Glob_Infect_Dis,0,0,0,0,1,1,0
J_Glob_Oncol,0,0,0,0,1,0,0
J_Gynecol_Oncol,1,0,0,0,0,24,0
J_Headache_Pain,0,0,0,0,1,0,0
J_Healthc_Eng,0,1,0,0,0,0,0
J_Health_Commun,0,0,0,0,1,0,0
J_Health_Popul_Nutr,0,0,0,0,0,2,0
J_Health_Serv_Res_Policy,0,0,0,0,1,0,0
J_Heart_Lung_Transplant,0,0,0,0,0,1,0
J_Hematol_Oncol,29,3,0,0,47,78,0
J_Hematop,0,0,0,0,0,2,0
J_Hepatocell_Carcinoma,0,0,0,0,0,1,0
J_Hepatol,0,2,0,0,1,1,0
J_Hered,0,2,0,0,0,1,0
J_Hosp_Infect,0,0,2,0,0,0,0
J_Hum_Genet,2,0,0,2,2,6,3
J_Hum_Hypertens,0,0,0,0,0,1,1
J_Hum_Reprod_Sci,0,0,0,0,1,0,0
J_Huntingtons_Dis,0,0,0,0,0,1,0
J_Hypertens,0,0,1,0,2,1,2
J_Immune_Based_Ther_Vaccines,0,0,0,0,0,1,0
J_Immunoassay_Immunochem,0,0,0,0,0,1,0
J_Immunol,2,1,2,0,12,9,0
J_Immunol_Methods,0,0,0,0,2,1,0
J_Immunol_Res,3,1,0,0,16,56,1
J_Immunother_Cancer,2,0,0,0,12,65,0
J_Indian_Soc_Periodontol,0,0,0,0,0,1,0
J_Ind_Microbiol_Biotechnol,1,2,0,0,0,3,0
J_Infect,0,0,0,0,1,1,0
J_Infect_Dev_Ctries,0,0,0,0,0,1,0
J_Infect_Dis,0,7,4,0,9,8,0
J_Inflamm_(Lond),0,0,0,0,0,0,0
J_Inflamm_Res,0,0,0,0,1,5,0
J_Inherit_Metab_Dis,0,0,0,0,0,1,1
J_Innate_Immun,0,0,0,0,0,1,0
J_Insect_Physiol,0,0,0,0,0,1,0
J_Insect_Sci,1,14,0,0,2,88,0
J_Int_AIDS_Soc,0,2,0,0,13,2,0
J_Integr_Bioinform,0,2,0,0,3,5,2
