pmc_ID,date
PMC5864184,2018-01-15
PMC5864196,2017-12-08
PMC5864207,2017-12-05
PMC5864212,2018-01-10
PMC5864233,2018-02-23
PMC5864245,2018-02-07
PMC5931975,2018-01-30
PMC5932080,2018-01-16
PMC5932082,2018-01-30
PMC5955933,2018-03-26
PMC5955952,2018-03-27
PMC5955968,2018-04-18
PMC5955973,2018-02-14
PMC6018677,2018-03-09
PMC6018765,2018-02-20
PMC6018796,2018-02-23
PMC6018831,2018-03-29
PMC6051994,2018-05-30
PMC6051997,2018-03-22
PMC6052066,2018-06-04
PMC6052102,2018-03-29
PMC6092317,2018-06-12
PMC6092360,2018-06-13
PMC6092384,2018-06-08
PMC6092436,2018-06-07
PMC6155002,2018-06-13
PMC6155033,2018-06-28
PMC6155040,2018-06-25
PMC6155114,2018-07-25
PMC6193987,2018-07-16
PMC6194059,2018-07-18
PMC6246609,2018-07-26
PMC6298952,2018-08-16
PMC6298956,2018-08-31
PMC6298960,2018-08-28
PMC6299005,2018-08-16
PMC6299109,2018-08-14
PMC6331567,2018-10-05
PMC6461757,2018-10-15
PMC6461783,2018-12-11
PMC6461833,2018-10-12
PMC6461840,2018-12-11
PMC6461899,2018-12-05
PMC6461901,2019-01-04
PMC6461927,2018-12-05
PMC6461988,2018-12-04
PMC6462030,2018-11-09
PMC6474216,2018-12-07
PMC6474222,2019-01-15
PMC6474227,2019-01-15
PMC6474228,2019-01-15
PMC6474303,2019-01-16
PMC6591120,2019-03-15
PMC6658220,2019-03-09
PMC6775961,2019-04-30
PMC6775973,2019-02-04
PMC6775987,2019-02-26
PMC6775988,2019-06-25
PMC6776005,2019-02-28
PMC6776007,2019-02-19
PMC6776010,2019-04-08
PMC6776011,2019-06-26
PMC6776023,2019-06-06
PMC6776055,2019-05-30
PMC6776057,2019-02-26
PMC6776060,2019-05-03
PMC6776063,2019-05-07
PMC6776118,2019-06-06
PMC6794264,2019-07-18
PMC6794293,2019-07-04
PMC6794308,2019-06-27
PMC6794327,2019-07-10
PMC6863903,2019-08-08
PMC6908572,2019-10-08
PMC6908608,2019-09-04
PMC6908637,2019-09-03
PMC6908690,2019-10-17
PMC6908719,2019-09-06
PMC6976558,2019-11-11
PMC6976562,2019-11-01
PMC6976604,2019-11-12
PMC6976610,2019-11-14
PMC6976662,2019-10-30
PMC6976672,2019-10-30
PMC6976702,2019-10-29
PMC7031220,2019-12-12
PMC7031240,2019-11-21
PMC7031279,2020-01-02
PMC7031335,2019-12-11
PMC7031341,2019-12-13
PMC7031380,2019-12-11
PMC7082341,2020-01-02
PMC7082347,2020-01-09
PMC7082363,2020-01-02
PMC7174319,2020-01-28
PMC7174320,2020-02-14
PMC7174356,2020-02-10
PMC7174415,2020-02-17
PMC4393057,2013-05-25
PMC4393058,2014-01-12
PMC4393072,2012-12-12
PMC4407196,2011-12-28
PMC4417554,2012-04-23
PMC3437290,2012-08-29
PMC3658596,2011-11-23
PMC3263564,2011-07-12
PMC3196920,2011-10-02
PMC3407640,2012-07-17
PMC3603375,2013-02-28
PMC5913705,2018-03-31
PMC6973286,2019-10-21
PMC6329732,2018-04-05
PMC6058944,2018-02-28
PMC6115646,2018-08-01
PMC6610158,2019-06-24
PMC6978551,2019-10-23
PMC6967274,2019-03-19
PMC5305287,2017-02-14
PMC6300459,2018-08-30
PMC6614546,2019-06-11
PMC6957854,2019-11-16
PMC6965508,2019-12-23
PMC7063112,2020-01-12
PMC7171261,2020-03-29
PMC4748543,2016-03-31
PMC3154778,2011-07-21
PMC3772101,2013-06-18
PMC3876425,2013-05-20
PMC3995732,2014-02-20
PMC3303677,2012-02-06
PMC3508580,2012-11-20
PMC4151999,2014-09-01
PMC4559140,2015-09-01
PMC5380656,2017-04-01
PMC5457127,2017-06-01
PMC5457129,2017-06-01
PMC5792052,2018-02-01
PMC5929462,2018-05-01
PMC6127037,2018-09-01
PMC6354914,2019-02-01
PMC5698805,2017-07-31
PMC4698155,2015-10-01
PMC4878308,2015-05-07
PMC4927941,2015-10-15
PMC5523907,2017-05-17
PMC5545904,2017-07-17
PMC5611830,2017-08-16
PMC5611835,2017-08-08
PMC5676856,2017-10-03
PMC6087431,2018-07-18
PMC6218130,2018-08-16
PMC7175937,2020-02-11
PMC6632131,2019-05-24
PMC6727785,2019-09-04
PMC6902771,2019-12-06
PMC6233768,2018-08-06
PMC4308759,2014-12-23
PMC6640110,2019-06-26
PMC7118893,2006-09-11
PMC3603265,2013-02-22
PMC4309087,2014-06-03
PMC4309105,2014-06-19
PMC4323791,2014-09-23
PMC4323814,2014-06-27
PMC4599528,2015-06-12
PMC4599535,2015-06-15
PMC4845139,2015-10-16
PMC4845146,2015-10-27
PMC4845212,2015-11-23
PMC4859273,2016-04-18
PMC4859399,2016-01-25
PMC5015277,2016-07-27
PMC5015315,2016-08-15
PMC5079027,2016-09-13
PMC5210409,2016-12-22
PMC5523633,2017-01-17
PMC5524058,2017-05-09
PMC5586255,2017-07-22
PMC5669193,2017-06-14
PMC5721798,2017-11-13
PMC5721832,2017-10-24
PMC5721866,2017-10-19
PMC5779007,2017-11-30
PMC5850143,2018-01-22
PMC5850160,2018-01-17
PMC5850253,2018-01-31
PMC5907549,2018-03-15
PMC6015423,2018-04-05
PMC6201423,2018-08-24
PMC6220528,2018-06-10
PMC6404199,2018-10-23
PMC6405665,2019-02-13
PMC6405706,2019-01-05
PMC6474944,2018-10-14
PMC6475044,2019-03-14
PMC6512097,2019-04-17
PMC6761632,2019-07-17
PMC6761639,2019-07-19
PMC6761664,2019-07-31
PMC6818028,2019-10-02
PMC6898850,2019-10-30
PMC6912979,2019-11-26
PMC7033825,2020-01-09
PMC3128407,2011-07-01
PMC3277634,2012-03-01
PMC3422825,2012-02-28
PMC3721170,2013-04-12
PMC3932469,2013-12-24
PMC6080688,2017-07-22
PMC6004004,2018-04-19
PMC7018637,2019-11-14
PMC5836980,2017-08-21
PMC6032873,2018-04-16
PMC6899969,2019-09-03
PMC4106230,2014-06-06
PMC4359534,2015-02-17
PMC4966727,2016-07-29
PMC5215103,2017-01-05
PMC5452365,2017-06-01
PMC5580270,2017-09-01
PMC5664832,2017-11-01
PMC5667039,2017-11-02
PMC5713657,2017-12-04
PMC6065057,2018-07-30
PMC6180664,2018-10-11
PMC6211446,2018-11-01
PMC6343244,2019-01-23
PMC6397503,2019-02-05
PMC6415349,2019-03-13
PMC6419479,2019-03-12
PMC6446412,2019-04-03
PMC6482587,2019-04-25
PMC6513522,2019-05-13
PMC6582608,2019-06-19
PMC6587293,2019-06-21
PMC6698983,2019-08-19
PMC6740008,2019-09-12
PMC6785881,2019-10-10
PMC6827230,2019-11-04
PMC6966835,2020-01-17
PMC7025411,2020-02-17
PMC7038601,2020-02-24
PMC7055059,2020-03-04
PMC7063725,2020-03-10
PMC7065321,2020-03-11
PMC7087389,2020-03-23
PMC7171861,2020-04-21
PMC6093515,2018-03-27
PMC6095281,2018-05-23
PMC6045846,2018-07-13
PMC6302488,2018-12-20
PMC7142290,2020-03-31
PMC3772739,2013-05-30
PMC3886935,2013-09-29
PMC3922154,2013-10-31
PMC4195474,2014-07-17
PMC4356206,2015-01-03
PMC4498296,2015-02-25
PMC4743696,2015-11-17
PMC5400096,2017-01-10
PMC5437528,2017-02-08
PMC5890743,2017-08-07
PMC5890751,2017-12-08
PMC5890773,2017-11-22
PMC5890775,2017-10-06
PMC6477991,2019-02-15
PMC6857194,2019-08-23
PMC6966095,2019-11-18
PMC7021099,2019-12-02
PMC7069471,2020-01-20
PMC4453171,2015-01-30
PMC4762566,2016-02-01
PMC4102771,2014-04-20
PMC4412553,2014-11-01
PMC5655620,2017-07-07
PMC6803572,2019-08-13
PMC6680314,2016-07-27
PMC6852171,2019-07-07
PMC7027748,2019-11-14
PMC2636937,2008-11-13
PMC5064610,2015-12-15
PMC5298042,2016-07-11
PMC4974233,2016-05-30
PMC6602990,2019-06-11
PMC6955601,2020-01-08
PMC6629752,2019-07-01
PMC5397583,2017-05-01
PMC5473332,2017-07-01
PMC6891251,2019-12-01
PMC7049906,2020-03-01
PMC7152872,2020-04-13
PMC5019052,2016-03-28
PMC5388817,2017-02-13
PMC5424254,2017-03-13
PMC5472815,2017-04-24
PMC5585712,2017-07-03
PMC5686610,2017-09-25
PMC5847654,2018-01-16
PMC5892119,2018-02-20
PMC6148476,2018-07-23
PMC6256015,2018-10-08
PMC6351738,2018-12-03
PMC6351744,2018-11-26
PMC6398277,2019-01-07
PMC6416904,2019-01-14
PMC6560143,2019-03-18
PMC6755735,2019-07-29
PMC6755750,2019-07-08
PMC6779451,2019-08-12
PMC6805111,2019-08-26
PMC6805115,2019-09-09
PMC7167478,2020-01-21
PMC3103751,2011-06-30
PMC5370374,2016-11-22
PMC5387781,2016-06-01
PMC5520120,2017-05-11
PMC5520122,2017-05-12
PMC5520128,2017-06-20
PMC5572994,2017-02-13
PMC5700713,2017-07-10
PMC5700726,2017-08-25
PMC6034963,2017-11-10
PMC6035028,2018-02-28
PMC6174598,2018-04-07
PMC6426381,2018-09-28
PMC6426385,2018-09-28
PMC7044557,2019-05-23
PMC7044582,2019-12-13
PMC7044594,2019-02-11
PMC4873158,2015-04-03
PMC5324606,2017-01-02
PMC2475704,2008-07-25
PMC2676053,2009-05-08
PMC2758010,2009-07-08
PMC2781593,2009-09-01
PMC2804351,2009-10-20
PMC2859537,2010-03-10
PMC2885227,2010-04-09
PMC2903389,2010-04-23
PMC2966061,2010-08-27
PMC2975149,2010-08-13
PMC3012999,2010-11-02
PMC3013027,2010-11-03
PMC3020728,2010-11-04
PMC3039383,2010-12-02
PMC3060515,2011-01-26
PMC3083148,2011-03-02
PMC3103349,2011-04-15
PMC3137066,2011-04-22
PMC3190702,2011-06-24
PMC3191033,2011-07-01
PMC3366773,2012-04-06
PMC3561529,2012-12-03
PMC3581417,2013-01-07
PMC3868760,2013-11-05
PMC3879537,2013-11-04
PMC3924288,2013-12-13
PMC3953259,2014-01-27
PMC4139209,2014-06-02
PMC4200275,2014-08-27
PMC4223300,2014-08-14
PMC4505419,2015-05-13
PMC4505473,2015-04-29
PMC4505539,2015-04-24
PMC4583031,2015-08-03
PMC4591801,2015-08-12
PMC4646038,2015-10-07
PMC4742752,2015-12-04
PMC4933444,2016-04-21
PMC4965549,2016-06-03
PMC5016123,2016-06-20
PMC5427267,2017-03-22
PMC5481571,2017-04-26
PMC5519356,2017-05-25
PMC5555189,2017-06-06
PMC5602406,2017-07-25
PMC5612121,2017-08-09
PMC5818173,2018-01-04
PMC5818183,2017-12-01
PMC5868249,2018-02-08
PMC5892582,2018-02-23
PMC5925793,2018-02-28
PMC5995498,2018-04-20
PMC6254336,2018-09-14
PMC6298595,2018-10-18
PMC6422085,2019-01-17
PMC6509492,2019-03-21
PMC6682726,2019-06-14
PMC6816099,2019-09-03
PMC6873171,2019-10-08
PMC6879327,2019-10-01
PMC7062184,2019-10-23
PMC7062187,2020-01-07
PMC7105321,2019-11-05
PMC6346578,2019-01-24
PMC6449901,2019-04-04
PMC6530170,2019-05-22
PMC6714399,2019-08-28
PMC6868705,2019-11-21
PMC1414069,2006-02-16
PMC2373894,2007-03-22
PMC2689434,2009-04-16
PMC4376515,2014-05-13
PMC4772304,2016-02-29
PMC4835900,2016-04-18
PMC6449998,2019-04-04
PMC4266694,2014-12-31
PMC5105327,2016-10-04
PMC6376636,2018-11-25
PMC6732938,2019-08-01
PMC4437382,2014-03-27
PMC2688657,2009-05-26
PMC2730559,2009-08-23
PMC2810473,2009-12-31
PMC2896681,2010-06-24
PMC2896709,2010-06-27
PMC2896865,2010-06-23
PMC2905945,2010-06-28
PMC3010673,2010-12-14
PMC3147118,2011-07-24
PMC3184446,2011-09-29
PMC3248027,2011-12-15
PMC3336188,2012-04-10
PMC3373151,2012-06-04
PMC2698896,2009-05-06
PMC2720938,2009-07-13
PMC2843606,2010-01-11
PMC2923118,2010-07-29
PMC2994375,2010-08-24
PMC3048499,2011-02-08
PMC3238347,2011-11-07
PMC3276427,2012-01-08
PMC3352068,2012-02-09
PMC3376037,2012-04-05
PMC3407474,2012-07-09
PMC3419134,2012-07-31
PMC3568731,2013-01-04
PMC3704813,2013-06-21
PMC3844622,2013-09-05
PMC3994426,2014-03-21
PMC4969679,2016-08-02
PMC5554404,2017-08-11
PMC5815235,2018-02-15
PMC5817810,2018-02-19
PMC5830091,2018-02-28
PMC6052640,2018-07-19
PMC6090986,2018-08-02
PMC6094872,2018-08-16
PMC6198351,2018-10-23
PMC6223059,2018-11-08
PMC6485146,2019-04-26
PMC6717358,2019-08-31
PMC6800988,2019-10-19
PMC6886173,2019-12-02
PMC6941276,2020-01-03
PMC6941281,2020-01-03
PMC6941325,2020-01-03
PMC6995195,2020-01-31
PMC7114797,2020-04-02
PMC7160907,2020-04-15
PMC7171822,2020-04-20
PMC3633003,2013-04-15
PMC4429360,2015-01-07
PMC4863347,2016-05-10
PMC4939021,2016-07-08
PMC5584330,2017-09-04
PMC5813370,2018-02-14
PMC3119918,2011-04-20
PMC4247382,2014-11-20
PMC5842943,2017-11-21
PMC6383697,2018-07-18
PMC6894729,2019-11-11
PMC3153389,2009-07-13
PMC3179310,2010-07-23
PMC6220829,2018-06-26
PMC4607090,2015-09-12
PMC5154700,2016-05-30
PMC5565744,2017-08-12
PMC5715438,2017-05-19
PMC6303384,2018-09-27
PMC6543022,2019-05-08
PMC6543196,2019-05-11
PMC6961717,2019-11-26
PMC5500396,2017-06-26
PMC5500404,2017-06-26
PMC6158153,2018-09-12
PMC4053566,2013-11-13
PMC4435100,2015-03-31
PMC4863827,2015-10-29
PMC5356227,2016-08-05
PMC5476855,2017-01-06
PMC5803615,2017-10-06
PMC5879968,2017-12-11
PMC6438414,2018-10-30
PMC6463472,2019-01-30
PMC6711424,2019-04-24
PMC7015234,2020-02-12
PMC7015241,2019-10-24
PMC3100679,2011-05-12
PMC3563072,2013-01-10
PMC3805994,2013-09-27
PMC4317766,2015-01-21
PMC4439933,2015-04-01
PMC4439936,2015-04-05
PMC4504116,2015-07-14
PMC4532977,2015-07-15
PMC4622851,2015-09-20
PMC4747885,2016-01-10
PMC4747889,2016-01-10
PMC4749368,2016-01-29
PMC4820738,2016-03-19
PMC4829558,2016-03-26
PMC4829559,2016-03-26
PMC4910592,2016-05-20
PMC4911876,2016-05-25
PMC4934025,2016-06-08
PMC4964123,2016-06-30
PMC4964127,2016-07-04
PMC4964138,2016-07-08
PMC5039388,2016-07-26
PMC5039393,2016-07-27
PMC5118659,2016-09-27
PMC5166527,2016-10-25
PMC5166531,2016-10-26
PMC5166538,2016-11-25
PMC5264034,2017-01-01
PMC5264041,2017-01-01
PMC5264044,2017-01-01
PMC5327377,2017-01-15
PMC5332898,2017-02-11
PMC5370496,2017-02-11
PMC5370502,2017-02-11
PMC5436258,2017-04-09
PMC5436261,2017-04-09
PMC5436263,2017-04-09
PMC5463424,2017-04-09
PMC5463434,2017-04-09
PMC5479237,2017-05-12
PMC5535720,2017-06-03
PMC5556649,2017-07-02
PMC5559962,2017-07-05
PMC5559971,2017-07-05
PMC5559975,2017-07-05
PMC5560133,2017-07-15
PMC5560147,2017-07-20
PMC5560154,2017-07-21
PMC5595087,2017-08-03
PMC5604205,2017-08-22
PMC5604206,2017-08-22
PMC5604207,2017-08-23
PMC5604211,2017-08-23
PMC5665031,2017-09-12
PMC5687160,2017-09-27
PMC5687176,2017-10-09
PMC5687179,2017-10-09
PMC5688930,2017-10-17
PMC5706003,2017-10-23
PMC5706014,2017-11-06
PMC5706017,2017-11-06
PMC5771347,2018-01-01
PMC5820925,2018-01-01
PMC5907670,2018-03-14
PMC5929082,2018-04-06
PMC5929095,2018-04-06
PMC5995946,2018-04-30
PMC5995951,2018-04-30
PMC6036718,2018-06-12
PMC6036719,2018-06-06
PMC6036720,2018-06-12
PMC6036881,2018-06-14
PMC6036895,2018-06-22
PMC6072819,2018-06-23
PMC6134811,2018-08-06
PMC6134813,2018-07-30
PMC6160678,2018-09-08
PMC6171011,2018-09-08
PMC6171025,2018-09-08
PMC6215999,2018-10-01
PMC6218761,2018-10-05
PMC6218770,2018-10-10
PMC6218774,2018-10-10
PMC6218776,2018-10-18
PMC6218786,2018-10-10
PMC6218787,2018-10-11
PMC6277626,2018-10-20
PMC6277643,2018-10-31
PMC6277665,2018-10-31
PMC6299379,2018-11-24
PMC6299385,2018-11-24
PMC6299387,2018-11-13
PMC6299400,2018-11-11
PMC6329863,2019-01-01
PMC6329864,2019-01-01
PMC6329865,2019-01-01
PMC6360310,2019-01-01
PMC6360311,2019-01-01
PMC6360416,2019-01-01
PMC6400792,2019-01-29
PMC6400794,2019-01-29
PMC6400802,2019-01-29
PMC6400804,2019-01-29
PMC6400810,2019-01-29
PMC6400816,2019-01-29
PMC6400821,2019-01-29
PMC6485213,2019-02-23
PMC6485223,2019-02-23
PMC6485226,2019-02-23
PMC6547987,2019-04-21
PMC6548156,2019-05-12
PMC6584338,2019-06-02
PMC6584344,2019-06-02
PMC6584411,2019-05-21
PMC6584416,2019-05-22
PMC6584424,2019-05-21
PMC6584922,2019-06-02
PMC6584923,2019-06-02
PMC6584929,2019-06-02
PMC6584932,2019-06-02
PMC6590025,2019-06-02
PMC6590038,2019-06-02
PMC6603403,2019-06-09
PMC6603409,2019-06-09
PMC6603413,2019-06-09
PMC6636290,2019-06-09
PMC6636292,2019-06-10
PMC6691710,2019-07-10
PMC6691715,2019-07-10
PMC6691716,2019-07-10
PMC6692608,2019-06-24
PMC6692625,2019-06-24
PMC6775506,2019-08-27
PMC6775511,2019-08-27
PMC6775518,2019-08-27
PMC6775598,2019-08-28
PMC6775604,2019-08-28
PMC6775609,2019-08-28
PMC6775620,2019-08-28
PMC6775681,2019-08-29
PMC6775685,2019-08-29
PMC6775703,2019-08-29
PMC6775707,2019-08-29
PMC6843875,2019-09-07
PMC6843882,2019-10-11
PMC6843883,2019-10-03
PMC6856568,2019-10-15
PMC6856577,2019-10-15
PMC6856587,2019-10-15
PMC6856588,2019-10-15
PMC6856745,2019-10-19
PMC6856756,2019-10-19
PMC6856892,2019-10-21
PMC6856894,2019-10-22
PMC6856906,2019-10-21
PMC6909944,2019-11-01
PMC6909945,2019-11-01
PMC6909949,2019-11-01
PMC6909950,2019-11-01
PMC6930396,2020-01-01
PMC6930401,2020-01-01
PMC6930404,2020-01-01
PMC6930412,2020-01-01
PMC6930419,2020-01-01
PMC6930420,2020-01-01
PMC6930436,2020-01-01
PMC6930439,2020-01-01
PMC6930440,2020-01-01
PMC6959008,2020-01-01
PMC6959010,2020-01-01
PMC6959013,2020-01-01
PMC6959023,2020-01-01
PMC6959035,2020-01-01
PMC6959041,2020-01-01
PMC6959044,2020-01-01
PMC6959047,2020-01-01
PMC6959071,2020-01-01
PMC6959079,2020-01-01
PMC6995366,2020-01-14
PMC6995372,2020-01-14
PMC6995378,2020-01-01
PMC6995379,2020-01-13
PMC6995381,2020-01-14
PMC6995384,2020-01-13
PMC6995385,2020-01-14
PMC6995388,2020-01-01
PMC7052869,2020-01-20
PMC7052873,2020-01-17
PMC7052876,2020-01-16
PMC7052877,2020-01-29
PMC7052880,2020-02-03
PMC7052917,2020-02-03
PMC7052918,2020-02-03
PMC7052919,2020-02-03
PMC7052925,2020-02-10
PMC7052942,2020-02-03
PMC7065995,2020-02-10
PMC7065996,2020-02-19
PMC7065997,2020-02-19
PMC7065998,2020-02-19
PMC7066004,2020-02-10
PMC7066018,2020-02-19
PMC7066024,2020-02-10
PMC7066028,2020-02-10
PMC7086242,2020-02-20
PMC7086243,2020-03-04
PMC7086248,2020-02-21
PMC7086252,2020-03-04
PMC7086253,2020-03-04
PMC7086255,2020-03-04
PMC7086256,2020-02-21
PMC7086265,2020-03-04
PMC7097948,2020-03-04
PMC7097957,2020-03-05
PMC7150441,2020-03-13
PMC7150447,2020-03-15
PMC7150450,2020-03-26
PMC7150457,2020-03-26
PMC7171484,2020-04-06
PMC7171486,2020-04-06
PMC7171489,2020-04-06
PMC7171497,2020-04-06
PMC7171500,2020-04-06
PMC7171503,2020-04-06
PMC4699752,2015-12-30
PMC4819668,2016-03-30
PMC5503224,2017-06-30
PMC6786806,2019-09-30
PMC4751176,2015-11-16
PMC4869753,2016-03-30
PMC5948279,2018-03-28
PMC6096766,2018-06-29
PMC6326013,2018-10-31
PMC6800864,2019-10-04
PMC6985085,2020-01-08
PMC4422099,2015-02-25
PMC4725315,2015-10-29
PMC4026065,2014-01-31
PMC4303254,2014-10-31
PMC4398980,2013-12-31
PMC2844056,2009-12-31
PMC3622361,2013-02-28
PMC6023535,2018-05-08
PMC6463024,2019-02-02
PMC7151069,2019-12-18
PMC3470918,2010-07-27
PMC3708110,2012-02-01
PMC5094493,2016-06-29
PMC5814937,2017-12-04
PMC5947154,2018-02-27
PMC6220990,2018-08-02
PMC6593761,2019-02-05
PMC6704366,2018-10-08
PMC6771781,2019-07-03
PMC6771803,2019-07-24
PMC6771964,2019-06-27
PMC6772115,2019-06-30
PMC1626352,2005-11-07
PMC2063649,2006-01-30
PMC2064256,2006-08-14
PMC2064340,2006-09-11
PMC2171269,2005-11-07
PMC2173120,2002-07-22
PMC2315676,2008-04-21
PMC2373493,2007-12-31
PMC2528585,2008-09-08
PMC2615091,2009-01-12
PMC2700391,2009-05-04
PMC2711573,2009-05-18
PMC2928007,2010-08-23
PMC2983066,2010-11-15
PMC3003312,2010-11-01
PMC3003313,2010-11-01
PMC3082185,2011-04-04
PMC3166874,2011-05-16
PMC3206336,2011-10-31
PMC3206344,2011-10-31
PMC3216340,2011-06-27
PMC3275370,2012-02-06
PMC3308695,2012-03-19
PMC3365497,2012-05-28
PMC3392932,2012-07-09
PMC3461518,2012-10-01
PMC3529522,2012-12-24
PMC3613684,2013-04-01
PMC3628506,2013-04-15
PMC3653366,2013-05-13
PMC3840938,2013-11-25
PMC3941052,2014-03-03
PMC3971741,2014-03-31
PMC4107781,2014-07-21
PMC4107788,2014-07-21
PMC4195829,2014-10-13
PMC4284222,2015-01-05
PMC4315243,2015-02-02
PMC4315251,2015-02-02
PMC4384734,2015-03-30
PMC4411279,2015-04-27
PMC4411280,2015-04-27
PMC4523614,2015-08-03
PMC4555822,2015-08-31
PMC4586740,2015-09-28
PMC4602034,2015-10-12
PMC4621838,2015-10-26
PMC4639856,2015-11-09
PMC4674277,2015-12-07
PMC4949447,2016-07-18
PMC4970325,2016-08-01
PMC5037409,2016-09-26
PMC5084643,2016-10-24
PMC5100296,2016-11-07
PMC5223600,2017-01-02
PMC5294780,2017-02-28
PMC5350519,2017-03-06
PMC5412555,2017-05-01
PMC5461020,2017-06-05
PMC5496607,2017-07-03
PMC5496624,2017-07-03
PMC5496626,2017-07-03
PMC5584172,2017-09-04
PMC5626527,2017-10-02
PMC5626528,2017-10-02
PMC5626537,2017-10-02
PMC5626539,2017-10-02
PMC5626555,2017-10-02
PMC5674883,2017-11-06
PMC5716281,2017-12-04
PMC5748991,2018-01-02
PMC5800801,2018-02-05
PMC5800804,2018-02-05
PMC5800817,2018-02-05
PMC5881495,2018-04-02
PMC5987713,2018-06-04
PMC5987720,2018-06-04
PMC5987726,2018-06-04
PMC6028538,2018-07-02
PMC6080920,2018-08-06
PMC6080926,2018-08-06
PMC6080944,2018-08-06
PMC6123005,2018-09-03
PMC6168271,2018-10-01
PMC6168273,2018-10-01
PMC6219710,2018-11-05
PMC6314543,2019-01-07
PMC6314558,2019-01-07
PMC6400548,2019-03-04
PMC6400560,2019-03-04
PMC6400573,2019-03-04
PMC6400574,2019-03-04
PMC6504888,2019-03-20
PMC6504890,2019-03-11
PMC6504907,2019-03-07
PMC6548134,2019-05-20
PMC6548139,2019-05-13
PMC6605796,2019-06-06
PMC6683745,2019-07-15
PMC6719441,2019-07-26
PMC6719452,2019-08-08
PMC6719459,2019-08-01
PMC6781430,2019-09-20
PMC6781452,2019-08-16
PMC6829663,2019-09-18
PMC6891100,2019-10-23
PMC7054999,2020-02-10
PMC7147110,2020-03-17
PMC3590365,2012-12-04
PMC5055499,2016-08-03
PMC3060338,2009-07-24
PMC3164941,2012-02-28
PMC3822693,2012-07-29
PMC3823077,2012-05-28
PMC3823092,2011-12-29
PMC3823218,2012-06-28
PMC3828865,2009-05-19
PMC3916122,2013-11-04
PMC3918061,2008-07-09
PMC3922679,2010-05-24
PMC4000112,2014-03-06
PMC4119386,2014-05-15
PMC4124027,2014-04-30
PMC4196651,2014-06-04
PMC4196652,2014-06-09
PMC4244019,2014-10-02
PMC4373338,2010-06-17
PMC4373368,2011-07-13
PMC4393729,2012-12-13
PMC4407592,2015-01-05
PMC4420609,2015-02-27
PMC4516490,2009-05-13
PMC4516539,2009-02-18
PMC4594679,2015-07-27
PMC4627561,2015-09-03
PMC4717863,2015-10-23
PMC4717865,2015-12-17
PMC4727558,2015-12-09
PMC4929291,2016-01-29
PMC5192817,2016-09-06
PMC5487916,2016-12-27
PMC5487918,2016-11-10
PMC5487922,2017-02-12
PMC5571553,2017-03-24
PMC5618684,2017-04-26
PMC5661251,2017-05-19
PMC5706517,2017-06-30
PMC5706529,2017-06-13
PMC5706569,2017-06-21
PMC5742682,2017-10-05
PMC5783834,2017-11-20
PMC5783849,2017-10-10
PMC5783852,2017-12-14
PMC5783869,2017-10-27
PMC5824374,2018-01-24
PMC5824418,2018-01-08
PMC5867090,2018-02-01
PMC5908101,2018-03-07
PMC5908122,2018-03-08
PMC5908130,2018-03-08
PMC5980122,2018-04-06
PMC5980154,2018-03-25
PMC6010868,2018-04-26
PMC6050463,2018-05-15
PMC6050487,2018-05-29
PMC6111822,2018-05-30
PMC6111825,2018-07-04
PMC6111850,2018-07-05
PMC6111852,2018-06-30
PMC6156287,2018-08-01
PMC6156393,2018-07-18
PMC6156394,2018-08-17
PMC6201345,2018-09-14
PMC6201363,2018-08-30
PMC6201382,2018-08-22
PMC6237555,2018-10-19
PMC6237559,2018-10-17
PMC6237570,2018-09-24
PMC6237588,2018-09-24
PMC6237603,2018-10-15
PMC6307757,2018-11-18
PMC6307764,2018-10-19
PMC6307767,2018-11-22
PMC6307769,2018-11-15
PMC6307807,2018-11-20
PMC6307813,2018-11-05
PMC6349174,2018-10-28
PMC6349179,2018-12-18
PMC6349186,2018-11-12
PMC6349190,2018-11-28
PMC6349201,2018-12-03
PMC6349343,2018-12-03
PMC6378186,2018-12-18
PMC6378188,2018-12-13
PMC6378194,2019-01-04
PMC6378209,2019-01-08
PMC6378234,2018-12-13
PMC6433657,2019-02-01
PMC6433675,2019-01-22
PMC6433684,2019-02-07
PMC6433721,2019-02-07
PMC6433725,2019-01-29
PMC6433729,2019-01-31
PMC6434074,2018-03-25
PMC6484308,2019-02-19
PMC6484331,2019-03-15
PMC6484412,2019-02-14
PMC6484414,2019-03-19
PMC6484435,2019-03-14
PMC6533481,2019-04-06
PMC6533496,2019-04-17
PMC6584519,2019-05-20
PMC6584544,2019-05-20
PMC6584551,2019-04-30
PMC6652661,2019-06-18
PMC6652714,2019-05-23
PMC6652730,2019-06-14
PMC6653026,2019-05-29
PMC6653159,2019-05-29
PMC6653217,2019-06-19
PMC6653303,2019-06-20
PMC6714137,2019-07-12
PMC6714143,2019-07-09
PMC6714216,2019-07-14
PMC6714226,2019-07-07
PMC6714236,2019-07-02
PMC6714287,2019-07-07
PMC6714494,2019-07-03
PMC6787455,2019-08-20
PMC6787459,2019-08-11
PMC6787461,2019-08-11
PMC6787506,2019-08-23
PMC6787516,2019-08-16
PMC6787570,2019-07-24
PMC6815774,2019-08-28
PMC6815777,2019-09-26
PMC6815812,2019-09-08
PMC6815813,2019-09-26
PMC6815819,2019-09-11
PMC6815849,2019-09-13
PMC6850923,2019-10-22
PMC6850940,2019-10-02
PMC6933335,2019-11-05
PMC6933337,2019-09-30
